gene,average,median,max,min,growth_correlation
b2411,6.757296104582532,6.61752083141932,8.47042436876735,4.91267190331976,0.4643216506714792
b2412,8.540072480207364,8.51050634451989,9.53649386531116,7.21508607459992,0.1835129513998247
b2413,6.165928065144556,6.17031495945644,7.59938711451437,4.98966357294403,-0.07896172492089433
b2414,12.056539965876944,12.1985450053183,14.0123101940377,8.44827889711645,-0.03712709200003529
b2415,9.149771769122696,9.13213751893963,11.7801682746656,7.33280788785666,0.24872531831483616
b2416,10.61326533450865,10.9130876986534,13.1506901531015,0.0,0.5184876518695654
b2417,11.43566033932107,11.4288589039858,12.9506643319248,10.2691232230319,0.17584943181657778
b2418,7.175075258517715,7.26219656225967,8.02584023579528,5.92452748033034,0.26332089766329514
b2419,3.3338455913820857,3.32964276642082,5.9975292709748,0.0,-0.5546240270401408
b2420,4.718177430048921,4.79199875249092,6.60995239935245,2.22165875822404,-0.3241016149993089
b2421,8.102252143561305,8.21105991479297,9.58672590814621,4.73832255985909,0.15128351032086315
b2422,8.812928472867616,8.89930818979536,11.002161829073,3.51556258249532,0.08339221529257332
b2423,7.714723122573829,7.88942092992499,9.67510517235385,2.66171590468389,-0.09767944549428542
b2424,7.2148040216012,7.49315805986571,9.40391094950116,1.34784003732031,-0.05054839433475517
b2425,8.818065515532535,9.13491747149384,11.1133781571625,3.49581893797833,-0.16626046887714066
b2426,6.996824811070339,6.83604578234711,9.76700753691643,5.11531903796965,-0.2077855934439342
b2427,3.6106763112016482,3.60273595344553,5.10709344625117,2.10500906362675,-0.1582932369764212
b2428,4.7135513779818705,4.62112263036718,6.8248884555512,3.28739309403855,-0.042713312068355824
b2429,3.592090965952782,3.46936063997916,5.79039948443663,1.91915959574289,-0.0809323773625098
b2430,3.8754720021192144,3.76353657608054,5.71363148337354,2.59220163306863,-0.31932568084668794
b2431,8.08127029088393,7.89713250513144,9.63851019883313,6.79553188971263,0.5613194822624293
b2432,6.350286680227075,6.35375634241126,7.693049347025,4.92956445105687,-0.3293110926890853
b2433,4.582116227429266,4.61673743048994,6.03544096902916,1.79049938774254,-0.15986975892971356
b2434,6.317825486853012,6.3941438345423,7.49514628600666,4.91430664969672,-0.17442244760738446
b2435,6.833492610200611,6.87173667040622,7.97419071067925,5.72540325718622,0.15619970855903442
b2436,5.955435800910281,5.95560735840009,7.11684493648894,4.43357779243932,-0.01466165416561903
b2437,4.184957879278003,4.17737312187651,5.61106792302928,2.89707812609441,-0.1928167493388869
b2438,4.523592804855587,4.53395807794821,5.75205068261335,3.00004229823021,0.1910860528122211
b2439,4.6749887829489065,4.67804226300512,5.77954891604093,3.46873641196456,0.29767168813528977
b2440,5.160766753968665,5.15501786811853,6.1875087306163,4.02829130396245,0.17167744467694596
b2441,5.163499484032749,5.16177238392584,6.1585375907043,3.61314490178033,0.30940518461413197
b2442,5.439649357357875,5.49610745567311,6.66647945908252,3.63903732528245,-0.25418402557811093
b2443,4.9654724256233145,4.97821348367476,6.52505133976961,2.05161855838406,-0.40877011754965786
b2446,2.701027832945946,2.77206422556878,4.73438362221036,0.0,-0.06641562411171542
b2447,2.9938071736875846,3.06770992999147,5.16821722446131,1.29415423736897,-0.15343847672613561
b2449,5.832738388010715,5.89437698791839,7.67108795912496,2.97176899311278,-0.31614365675713824
b2450,6.077508031421461,6.02313822357136,7.24230208291893,5.02809403521811,0.1762319702317149
b2451,1.9582920644427764,1.89856623569012,4.15627359979342,0.0,-0.21782316961566847
b2452,2.335619235170572,2.29640233386576,4.36694791468969,0.831840037120298,-0.24220129952577035
b2453,1.6187470511280573,1.5474183053518,4.48850444794389,0.41390004059289,-0.06485533106088343
b2454,1.0852234377713101,1.04494847818775,4.1820740171026,0.0,-0.0587896346258735
b2455,1.4216496689172708,1.34429408630348,4.28396076953109,0.0,0.00472376982328412
b2457,2.03914980211395,2.03435898996665,6.1931331801874,0.0,-0.21385243124615996
b2458,1.743059617644099,1.64253757102606,4.94103529894423,0.0,-0.31073551560314777
b2459,1.4504989712329295,1.2905183803284,4.98286948660848,0.0,-0.3767563948561562
b2460,1.6013845350464793,1.52258060510263,5.40738194115737,0.0,-0.3598829528619724
b2461,1.3372677839846363,1.32107934789655,4.85570016810261,0.0,-0.4341585283543163
b2463,7.484529606850443,7.33829917707909,9.74994218437738,5.64435887369476,-0.5802551338117167
b2464,7.254194876194362,7.37947081225238,10.1880742057815,3.64955044180072,-0.3907803791723459
b2465,7.400978630337203,7.33958385981988,10.5141889720082,4.36180649441639,-0.3555022228454734
b2466,3.57834510831525,3.37134572221035,7.53371341914573,1.96134192207922,-0.2773484654256414
b2467,6.138371922982814,6.10481040927744,7.67380878826632,4.76639034027134,-0.09630462561442898
b2468,3.7385253408292938,3.45350020131335,7.38846028738885,2.55041273961463,0.09240621140198617
b2469,4.593617814929258,4.48594676163813,6.35414824284213,3.48997720321246,0.3109191093722201
b2470,3.7990131446299595,3.78475532013301,5.07868107930263,2.97914858113363,-0.12307072260084134
b2471,6.073108412300806,6.17642684236728,7.41176821809159,3.67838367617815,0.24175268629347318
b2472,6.834634598707797,6.85999882051507,7.99221171700724,5.93153198643147,0.31543654029279383
b2473,5.826276749274224,5.81700706861573,6.96769513611327,4.64844513355945,-0.23463747177192276
b2474,5.432378736474406,5.46322835966377,6.25262232407234,3.54026490928832,-0.03950694462511561
b2475,7.0830655532212825,7.06803656556173,8.45622725943255,6.07669966877332,-0.2556794030191015
b2476,9.314563851101369,9.79774123756915,11.0993038597812,5.58044352980423,-0.13795842219358684
b2477,9.26471940830687,9.24950172054894,10.1122563065715,8.20079099403365,0.38152990476993925
b2478,9.860607724941634,9.9285402596439,10.5158316182849,8.94322954400764,0.32323800554695387
b2479,8.245272123769219,8.2499860321626,9.74353030411908,6.91509712582301,0.07911705870158638
b2480,9.560448056049777,9.63890444992642,10.469337382255,7.95019760573763,0.1313312339531659
b2482,1.8465493091901282,1.86381575662262,3.11700836371034,0.504423288224802,-0.32362865841332117
b2484,0.9718836529057319,0.891486186577887,2.9553848888451,0.0,-0.06777322240484839
b2486,2.1538864494231076,2.1518116492733,3.58694852252698,0.889377657819086,-0.28886866775786163
b2487,3.0730267045365407,3.11401244448849,4.47860382030229,1.82576717746539,0.06516020258567452
b2489,2.401233363476304,2.38265907822954,3.75708675390325,0.655274554503011,-0.09815008366563593
b2491,2.16466792760272,2.20598319585098,3.5129775543353,0.416592955731804,-0.45500973828118685
b2492,2.978597267403392,2.99884639197642,4.20140530523865,1.34603591480008,-0.18608059561051782
b2493,5.798292174695953,5.82570657332327,6.70090912748392,4.75964130095107,-0.08494439389217516
b2494,6.886972282552096,6.89268718433225,7.8861900904905,5.57997444343909,-0.34221654776702937
b2495,8.099881164548735,8.1797351119316,9.49844273454321,5.83159107703114,-0.19807955056531876
b2496,6.573913509009557,6.57010547218157,7.88126116009589,4.97210177941991,0.123828844187204
b2497,6.812937826172558,7.16061216081182,9.84634552109596,2.52989717997267,0.2130472354630475
b2498,8.883589512141924,9.08654278841062,10.5423333232664,4.53261379180208,0.23374720055124001
b2499,8.56820917470594,9.10821624625688,10.29515078217,4.48656273778211,-0.06625101667247461
b2500,7.841791585390704,8.12132643144513,9.6539221249377,5.56401860486592,-0.005905002080934799
b2501,7.3421605618906325,7.33442695700283,8.43024686770741,5.47921431244796,-0.09651791976105088
b2502,7.310959722252358,7.37791813192148,8.11885118567966,4.94802526693406,-0.08485745334328035
b2503,2.682570373908793,2.62349328431933,4.55618059582719,1.39318061251051,-0.13261099883289737
b2504,4.806289895423048,4.96471614038604,6.93551727922138,0.0,-0.3514203716912264
b2506,3.150363149674688,3.25995368953078,4.46834780292889,0.80226873382499,-0.22396928681887152
b2507,9.11889564347114,9.24781721671987,10.5470049806776,6.32509760168942,0.35825534022714206
b2508,8.56501098581171,8.81614326316281,10.9647068157843,4.26043484921928,0.16313988277547664
b2509,6.886734608597887,6.97699962129422,8.2356248566353,3.3048417588455,0.16331608228790345
b2510,2.4298944747112095,2.54951646626354,5.34563995220881,0.0,-0.031872917650937076
b2511,7.961857367930284,7.89698809682105,9.47260642275897,6.72654566273642,0.37070638603619593
b2512,8.67461076067252,8.66554272443842,9.46609101750421,7.61629993109771,-0.04552554902327295
b2513,8.09644347075427,8.04954483982698,9.11217010309204,7.11779938704901,0.20416654819527338
b2514,8.705341291649354,8.71731443305147,9.47293207296725,7.95268638213192,0.15539753709456508
b2515,8.544860978462836,8.55068332369036,10.1697472737924,7.68100514279957,-0.19095158476326377
b2516,8.116087468790987,8.10149342724305,9.01446247423988,7.47226253916496,0.19665024794148828
b2517,7.456021781210019,7.50547792452355,9.55154636020303,5.66151784575469,-0.019415563379186682
b2518,8.59241369735018,9.05883392696476,11.6527325458297,3.78388358808907,-0.20930183661665955
b2519,3.8799665977960425,3.90727107184863,5.06772660127386,2.63548677568736,-0.20480179380586472
b2520,6.515391288875912,6.65274495164923,7.56528957937565,5.18508926471876,-0.07036156582422073
b2521,7.489924241537076,7.5162327870531,9.11864161309238,5.35165198684694,-0.18763393341743825
b2522,7.278466354469938,7.36327412103982,8.40826028740969,5.107701116261,-0.007641494644193599
b2523,7.583042531889581,7.5782980986324,9.12544652585771,6.19126729746569,0.13734288310741166
b2524,5.700318254172055,5.70526209492835,8.25723433281718,0.0,-0.09185100431731281
b2525,7.342766333685221,7.41837945497907,9.4956229867649,5.48605082684716,0.025848004790083267
b2526,7.7932649592176935,7.86559206052158,9.30289467965027,6.21543455883363,0.0743272140611422
b2527,6.8086333793786,6.91674779158006,8.96434584815066,4.6003586746681,-0.08179366840022761
b2528,8.505023076598416,8.53419665934571,11.6022664080494,6.39397249160534,-0.3425318521576879
b2529,9.105260257099875,9.23715265962268,11.4976046222801,7.22197597503977,-0.3738420418330018
b2530,9.7323277880652,9.8956987591889,12.553254359038,7.51979986342542,-0.2608042585746203
b2531,8.319844308370698,8.4274691698684,11.2233883244623,5.84931494504129,-0.5727156494115596
b2532,7.738449219226861,7.59908082968613,9.32134177889215,6.54406277366012,0.3511969268642029
b2533,7.734897169148884,7.9919690165295,9.78480771287413,4.48361952866605,0.05381272214392527
b2535,4.823863772671028,4.83702375381737,9.68349573337378,1.74404205145466,-0.49642010132343917
b2536,4.365024237906837,4.41250261777377,7.3135745517921,2.44914568251691,-0.36183497242697066
b2537,6.226668494387764,6.10949656209781,9.49452273082348,2.78679484388054,-0.6481325183521834
b2538,4.974046485116199,4.98265352518075,6.44273136092502,3.41137813029253,-0.592138168034658
b2539,3.4903144832967716,3.45398362763716,5.94280996174471,1.11358004076664,-0.137031056338709
b2540,2.6120246002252663,2.62454972620364,5.18612795111784,0.0,-0.11469785312680207
b2541,3.512200052624317,3.47126405713633,5.66341464367212,1.93035008525441,-0.23008178700983525
b2542,3.6846558484794087,3.64267620983073,5.51266987837218,2.75789318246818,-0.1681963450991982
b2543,6.304377745555617,6.44463969135224,8.55603018472498,2.11164826047052,-0.4271806481836207
b2544,3.6571589994135523,3.68764170122843,4.86378370177184,1.72870028349437,-0.2584765702788769
b2545,3.805776227396149,3.76547633079149,5.13326961848181,2.77984993065555,-0.1737176495576773
b2546,2.035162123189089,2.02096481842433,3.36082275088969,0.541147065477038,-0.2505000647196086
b2547,1.9729462260205977,1.9448302388605,3.79400208516547,0.615366667000571,-0.36448955718655845
b2548,2.2050716935313615,2.20251400630861,4.44041136370807,0.0,-0.5179871534859426
b2549,2.1814934388302385,2.12221194563266,3.76230722804821,1.14126095116766,-0.34359948209811597
b2550,4.589831993920085,4.58652239557431,5.52398471073329,3.48869260808291,-0.355402531016074
b2551,11.171006829244078,11.3559099144512,12.4242651435846,9.65559246239395,0.2076302596632422
b2552,5.521725869388467,5.54776430923626,10.16497577625,2.95232001872457,0.096298829577836
b2553,7.9568447513665665,7.96086220927806,9.31922338264274,6.44564523679361,-0.2067504213084268
b2554,5.412788248912904,5.39636907342668,6.25062651690946,4.64855299131694,0.22123471675430043
b2555,5.792423399246266,5.77505234924294,7.09189210741028,4.667630312723,0.2351104283579105
b2556,5.589069680465493,5.59260597148958,6.57582507170874,4.41429325057652,-0.13803261146197707
b2557,8.44789237990898,8.80982258285874,9.83459045861052,4.55783909056386,0.08113292022862713
b2558,4.472216945207974,4.51243425973191,5.78625836430146,3.08732968089683,-0.3762439193971354
b2559,5.7007441354727835,5.68577879451086,6.86830230383474,4.16492195546033,-0.06955591673779558
b2560,6.038660855605241,6.05009231219764,7.70427497448574,4.26659810022599,-0.17945688499205267
b2561,5.015740740849825,4.94471225811845,6.54040185211538,3.59015387898927,0.0013226555505195534
b2562,4.476758587023667,4.6700302791856,6.30208009409075,0.0,-0.21862650028745645
b2563,6.262489364650326,6.28818301071663,7.36013412763949,5.23956995783266,0.027674915524192656
b2564,7.648438264855395,7.68633036621665,8.70613824298478,6.63452475706621,0.4026309555903665
b2565,5.812298627897357,5.86510505032131,7.07194844601313,3.58713944998851,-0.16410202484991243
b2566,8.197588912676258,8.25114376555408,9.19138457015132,6.86713623834211,-0.0037280107366090137
b2567,8.097985869699679,8.12843367093807,9.03675391230203,6.51596011796349,-0.0996918293993704
b2568,8.232461318450444,8.30920362644172,8.88030623146329,6.52945487218907,-0.24349497489332494
b2569,8.499749033916888,8.55362644882811,9.50187345194136,7.07105138393235,0.1386377176822849
b2570,6.15369002988135,6.16244802743871,8.42697172721249,4.93564899537828,-0.3666074289576359
b2571,7.915906138624098,7.86073206733607,9.51885649533863,6.64171340281375,-0.4564529513928405
b2572,9.177133296915526,9.13343113907414,11.3683540745445,7.70947627876349,-0.27823641823168693
b2573,8.346110012845571,8.28243162907936,10.1411681164622,6.60872498657857,-0.4634904990240448
b2574,6.553470906647634,6.75386242951609,8.78813225808194,2.29590393044605,0.3546073147955163
b2575,5.0460837216800405,5.1749504672834,6.1568295691991,2.87163782561202,-0.22848324011748958
b2576,7.3966096797455325,7.38394084824958,8.37670141091866,6.24445967294757,0.11991999710889381
b2577,4.5274216235910245,4.53923664219882,5.88442445608837,3.41755045694053,-0.4542075668167174
b2578,3.4560118787979333,3.55931386386075,5.21336978237903,1.62125841850642,-0.5605057187247741
b2579,9.402810035995463,8.6849553474167,14.2053404961543,5.5363041097665,0.3200988721281923
b2580,6.786119277977448,6.72525500549347,8.10427433201722,5.84968909232964,0.38934643971924104
b2581,7.6552309778882375,7.66892519013673,8.79591628251422,6.21839422551419,0.5619280661046929
b2582,6.317694114549992,6.42710464048053,10.1734011639426,3.80092145312249,-0.4068110571812284
b2583,4.629667973846574,4.66747481854294,5.77334935822184,3.0460870225497,-0.10485609800372149
b2584,6.232869028997909,5.87228421940244,9.26931654743238,4.60200302004126,-0.49515308772421235
b2585,8.486344787203443,8.53790587196879,9.48790962130922,6.68888950327814,-0.2917411834933458
b2586,2.5026351284503843,2.47146018095513,5.02571078432345,0.0,-0.25438662203602924
b2587,10.154013584767377,10.4030978261143,11.9987905804377,6.14059726436074,-0.5314617793573179
b2592,8.443696325725858,8.488047824649,10.3767535387932,6.44236555513508,-0.0900066522524897
b2593,6.262900107703162,6.16170716094543,7.52565860982568,5.19228533215452,0.10913357300934563
b2594,7.4290506000333325,7.41454482149638,8.72618496381697,6.54756978224136,0.06663007746565594
b2595,8.857088662739184,8.89950747323731,9.55469180326636,7.65536534349104,0.050326985736903085
b2597,10.436266220956671,9.86902083697889,14.6484646438131,6.27164969261413,-0.10268490269598869
b2599,8.523572103335454,8.51004458302297,11.533070039557,6.61786401701973,-0.07153120600868544
b2600,7.913779205666621,8.01078904044102,12.837340993327,5.18113278855651,-0.07539600320888894
b2601,8.495716909443788,8.63902860565528,13.7974997126641,5.024917460238,-0.07187896820426465
b2602,3.7479959623944787,3.94920541059369,6.27247048593216,0.0,-0.5099477666052203
b2603,4.550356708615361,4.57024738820491,7.53004267541458,2.27188716307375,0.004931267933313042
b2604,3.9531955971464217,3.96345728963193,6.20323656311432,1.82711892969282,-0.054948745316150634
b2605,5.213754837608287,5.25468369589494,7.12493255706879,2.82966095971574,-0.07431330357331904
b2606,10.639376989145115,10.7421186865518,11.764312730638,7.9148018272778,0.18103224773802642
b2607,11.422588625206703,11.5143841888641,12.7205298556967,8.8555501494089,0.3836744383093443
b2608,11.449790968989019,11.5564594306322,12.602852419972,9.06512134870166,0.11196783490331612
b2609,9.215308606956395,9.29569662241888,10.700532165136,5.94111243168042,0.16696874454880364
b2610,8.156825381608828,8.14887201599225,9.16314741856274,7.28966431739435,0.5189075640969089
b2611,6.445182349939567,6.42866665574079,7.20425156028796,5.0719112382892,-0.034637114679688226
b2614,9.542255460287715,9.51595265023559,11.7150116278754,8.12139124838361,0.09341588097648444
b2615,6.5945531393677745,6.58894636009336,7.44460931696046,5.52994786322487,-0.07023405301917504
b2616,5.552791562129558,5.44047181997057,8.16328734284211,4.21013201489115,-0.0349512598630281
b2617,8.269452490044964,8.34312632927542,9.53973126536302,5.46309866127445,-0.21978686681337242
b2618,6.06142696688319,6.01671673560827,7.34145341319528,4.5475667700467,-0.02782445326829171
b2619,7.677801274443224,7.735845489112,8.76002806378071,5.38325031422238,-0.22570462017481172
b2620,7.643905494187447,7.60643831324159,9.104767831538,6.1852198417935,0.42571656934023233
b2622,6.948673014795181,6.98280267189601,8.23148109343529,5.52277319217256,0.10748981703157463
b2623,3.910847423979484,3.87912152534768,5.76413019454827,1.66989285831145,-0.25215077594129126
b2625,1.9710630700731122,1.96779721809266,3.7897746056374,0.0,-0.3444306337455503
b2626,1.8864754116511426,1.85050112421007,4.96100993085044,0.0,-0.19156934386994937
b2627,5.782394115783804,5.83225364914604,7.13006326591198,3.04807328131253,-0.3104160133959489
b2628,6.227942691770671,6.16237869665061,7.73672041206934,4.81936710465273,0.021863809236064242
b2630,7.556835173878054,7.5137761438737,8.91174894218983,6.14588221804961,-0.09259168457296173
b2631,6.077471817609082,6.04940879197974,7.57647580640086,4.08841772452703,-0.3852069103845299
b2632,3.2044760402652694,3.19835615713955,4.34060692917085,1.27252168462514,-0.21454493131867527
b2633,1.3468595908041443,1.31206344317616,2.80774106834006,0.0,-0.18794221234727848
b2634,1.544881045560891,1.54246255547082,3.60681818632818,0.0,0.2194861650718864
b2641_2,4.69504229683169,4.82563267400864,6.08936661295073,2.80715560093044,-0.45937183542106863
b2642,4.415212724397438,4.67624453287331,7.40851907123011,0.480723073805958,-0.2587768049743936
b2647,3.6520183720911366,3.68165050350465,5.38637028034908,1.65614568231695,-0.3820909611121404
b2650,1.0301653465307774,1.02944857599338,2.67693511812672,0.0,-0.08362536181472487
b2659,5.349335049899004,5.13421118333389,11.4269450287401,1.92972522492398,-0.6040675705503431
b2660,5.113444478857824,5.03884160315049,10.36311716406,2.29003200968546,-0.5652236925114651
b2661,5.9845456982680645,6.12641278922117,10.8618286537519,2.78917209587473,-0.5469221273654505
b2662,6.092744838282856,6.15942444835899,11.0020569597981,3.17394099967274,-0.5387659446717997
b2663,4.213867773535,4.35739485067486,9.56271303813252,0.90576340158351,-0.6132658806234129
b2664,5.233138294326211,5.25134938997653,8.69224706588277,3.38460084603554,-0.4129421046892897
b2665,8.35511289791008,8.4306477221778,11.5390288021113,5.1254290714279,-0.429888556479864
b2666,2.827537659683317,3.0647404247839,6.17159732810422,0.0,-0.1126070098317148
b2667,3.8525238808370337,3.91756476569482,5.39997465704749,1.6959791889224,-0.11586856753039614
b2668,4.686282442318072,4.77248450427993,5.77036869854628,2.89855850454709,-0.23477889506479163
b2669,9.123402380627812,9.47955375905828,11.8769211940521,3.98056448391789,-0.08351393206102604
b2670,3.252802200222597,2.5284993263673,9.83110970845417,0.0,0.2597512308605084
b2671,4.068912389178381,4.16698898549649,7.55423277068274,0.0,-0.37400780847956117
b2672,6.849835985952199,7.17138557290338,10.6175872174534,1.24190808677557,-0.43437584801015433
b2673,4.7403004561237125,4.72005073651819,9.15896849571079,0.0,-0.45946375664774713
b2674,5.832911739293785,5.59853533400968,10.7287608665822,0.970074331885722,-0.4453952727807406
b2675,6.164358442640701,6.07859840553571,10.2690251254341,2.04605166952815,-0.5004089337067326
b2676,5.6354378687546,5.67730780387083,9.54618511586504,1.52825729363908,-0.5855132982088742
b2677,5.657234314180296,5.80532842652146,9.16880140545246,1.52762989833599,-0.08306531882872888
b2678,4.9224914190112194,4.98100845857787,8.50564091539452,2.33374077468872,-0.025707740704532987
b2679,5.776907236490747,5.80246842456542,9.58959865030245,2.72609974796987,-0.08425118791565395
b2681_1,1.3777924521060037,1.38752409350559,4.34715028811633,0.0,-0.2377903768860264
b2681_2,1.7298634616041983,1.70450679901902,3.28453085596621,0.0,-0.22781026866335571
b2682,7.120515456292185,7.16654100873196,8.00630744034781,5.55085209925935,-0.07253160192463494
b2683,5.432147238255879,5.41261863301033,7.04874899302594,3.0458399479801,-0.06972168338435501
b2684,8.23384584171691,8.24548986576099,10.2053743776586,6.25407304460548,0.13730462926589795
b2685,6.096199075795189,6.30960578096018,7.53054122083789,4.04266967101093,0.30750756223358816
b2686,4.942703546394682,5.10058832351229,6.51591347321986,2.63751421659405,0.345266422222259
b2687,9.300384957162803,9.35185892530243,10.8870161605842,7.81880024568583,0.05066547427393351
b2688,8.245998084707345,8.2880473952296,9.11060521471782,7.48381072483327,0.1389414299997574
b2689,6.155557153941145,6.22089954289243,7.12413772149922,5.15782042094674,-0.21658397699208795
b2690,6.828379638593774,6.81747036145104,8.18482458550514,5.61902343615567,0.5240892208110389
b2696,8.319414257138492,8.2559464125049,10.6827614010948,5.46427452438527,-0.11228313929397457
b2697,9.383155957429556,9.46465233930936,10.1225902059297,7.97607099423051,0.3287975638469467
b2698,2.939325205660799,2.93611128327657,5.0673751595603,1.00272120597535,0.11035421831582863
b2699,9.268745304594189,9.21430855471129,10.112493001231,8.37733831826681,0.0817577329733511
b2700,6.035787612648274,6.0719845462209,7.00888784244014,4.37808034137983,-0.019684499477101262
b2701,5.914868796831333,6.01157491284472,6.99967612870175,3.95572395953108,-0.1745858958393067
b2702,2.4627904916593724,2.30048932264847,11.6310992020185,0.0,-0.04164070697304469
b2703,2.9700141277946748,2.7718537772771,11.5856386617989,0.307699803738615,-0.02581902460711833
b2704,2.603694529205679,2.54204636365938,10.8339559910024,0.0,0.0012902052214133247
b2705,4.528319562160225,4.31330254553585,12.3071527507506,2.64581135763646,0.15953011118536456
b2706,2.4206739956449983,2.41904107133914,7.92726894440927,0.0,0.07569711512799879
b2707,5.876178623346178,5.6684428336672,8.85542112973837,4.72844532591399,0.06411691599893693
b2708,5.7935934411679355,5.65196443792096,7.94739904758082,4.43680224450926,0.2964371323409836
b2709,4.704221210963212,4.73785641577149,5.53979073740136,2.44104796004717,-0.02185917240678985
b2710,3.4809221669130053,3.43721429572167,5.2912239230473,2.10228868302699,-0.32386861432827085
b2711,2.657661237300634,2.61989155571216,4.34242278784466,0.867221835847206,-0.26568683980055224
b2712,3.964433856853523,3.76400636339467,6.79141289017674,2.68010876655894,0.15290871898153663
b2713,2.080440407690537,2.06479247541977,6.24557284044577,0.0,-0.29439767764582
b2714,4.410998495505101,4.45382475358285,5.74290072399285,2.59373526379827,-0.18254385408147733
b2715,3.797013629181073,3.73858627724901,5.49416313720676,2.6046637905102,-0.23704282695801224
b2716,4.316601539978453,4.32830445018966,5.54405162369249,3.21733610229404,-0.320321439933363
b2717,5.382073253606406,5.3690594984356,7.62972714046484,3.56056864745784,-0.28209426018797884
b2718,3.821346918385543,3.86781727814243,6.5828201166752,0.0,-0.16268779192122368
b2719,3.266007204969655,3.25069642052664,6.09388587453442,1.62847822899371,-0.11433493624789187
b2720,1.7225340253370263,1.69602929726454,5.38454784284702,0.0,0.14029984197103842
b2721,2.293041726061456,2.21785886745779,6.68453049978367,1.00726469180442,0.17233703364122788
b2722,1.429702064237261,1.38083127536049,5.81715867792016,0.0,0.10467760700470254
b2723,1.4677756204448063,1.42712937714209,5.65545066850461,0.39486733390381,0.03784811895220283
b2724,0.9884010572825801,0.897286978581891,5.89687529283478,0.0,0.054659471541847256
b2725,0.7924905370438986,0.697314935121198,6.54525022227944,0.0,0.015938570307728467
b2726,2.3771629372664878,1.88881544537058,9.05775252638979,0.0,0.14094628151166852
b2727,5.015775035525787,4.43076758031816,10.3442430805504,2.70917159647202,0.4132701603604528
b2728,2.4940730851063977,2.09405078617679,8.8272960334801,0.0,0.3356302739860508
b2729,5.062980397190092,4.6208914428908,9.4066657637762,3.54361877181625,0.1827490337768691
b2730,5.033060138871399,4.74726659065797,8.68742376011189,3.58940653585839,0.08722919151713049
b2731,4.543110205000259,4.46358080456997,6.30792566096654,2.87105440829815,-0.24400154849155198
b2732,3.4113659552197815,3.45579236212388,8.27449455367563,0.0,-0.26413191622776855
b2733,6.261501508758184,6.27048860817061,7.43029528296294,5.22774905222866,0.24393779208902913
b2735,5.378970099134437,5.34740380400746,9.15919552380127,3.54609996007207,-0.4619174546927083
b2736,2.961694563292731,2.47867969205622,12.2892034477774,0.0,-0.3385708407500408
b2737,3.4234829959210917,3.03371386748175,11.9541815306891,1.68623483928321,-0.33071025592263226
b2738,2.9974272384964573,2.60994749659322,11.2759213877111,0.873398638906283,-0.2657505962030751
b2739,3.2664608758205027,3.00639296478313,10.7709153353208,1.54551714459892,-0.37038876323090025
b2740,3.025018699731878,2.84941713928284,9.40269877552254,1.63528756741376,-0.2263317513341729
b2741,10.399874294644713,10.5319225089369,11.5962947111783,8.18492808827654,-0.481482555815994
b2742,8.49205439811973,8.56141501341902,10.5232171859991,6.63253295890222,-0.3622963369397723
b2743,6.963676714413645,7.0019383825686,7.93088207058876,5.90990492912246,-0.3685062105454982
b2744,7.379694558577834,7.40576733747857,8.28726280628762,6.44003485154134,-0.056677123428179266
b2745,7.469367705610512,7.46162225898931,8.28523438631351,6.1812036083368,-0.04290574048324298
b2746,6.527340536150046,6.58064635346556,7.50067161948715,4.64715452595806,0.14917954903760902
b2747,6.311605586680965,6.29805714647364,7.42559759742659,4.38939118694931,0.14317137750531905
b2748,6.088913529490966,6.05767080150764,7.67630516124323,4.37164237579972,-0.3999833260746901
b2749,4.847954518856865,4.93646042129895,7.91001802474998,1.9293983072423,-0.34088693697259825
b2750,6.8071800028190905,6.95605212681306,9.53850561488997,2.1583311030738,0.21229027308400342
b2751,8.902132480740317,8.99029469689577,12.2913628098018,4.49638214417503,0.17702834565959127
b2752,9.061020117134147,9.27680887404628,12.1502611472106,3.52682264555627,0.07704671443057155
b2753,5.322827359258641,5.38471736879321,7.74398109310265,3.40620272977361,-0.28961751568567556
b2754,2.933579582353604,3.08738028453411,4.84511110233461,0.0,-0.1893251582644629
b2755,4.005451643261139,4.07950900303028,5.52848027585623,2.4640214132301,-0.10515981032119398
b2756,3.9318623449891064,4.05211895441494,5.38238461287372,0.811060386984539,-0.205972593197648
b2757,4.068208098321255,4.11454711274831,5.43178981589749,2.18073512397243,-0.19551886159853726
b2758,3.324159870094759,3.41277782502145,4.67901929281048,0.832545489806034,-0.3147549263894586
b2760,2.0474912420047824,2.07392736499278,3.35462492364424,0.203588428498093,-0.3557618852848392
b2761,2.934531706684559,2.99437665107538,6.11348619887143,0.887371547689797,-0.4787537817880159
b2762,8.855605608852402,8.97654810859517,11.4217834093971,3.67183698451359,0.26518142540964385
b2763,9.169503349375367,9.27849749568171,12.1267433384497,3.26110929312261,0.3019827801531533
b2764,9.002451834560034,9.12811025704971,11.6888371445412,2.9773124658519,0.19638478946552948
b2765,5.3408089398689516,5.44360409314265,7.03017108380983,2.04447671040929,0.01740781630337611
b2766,3.2564866329844775,3.06168963314228,5.8820629011042,1.0911378967516,0.026264160217459708
b2768,2.689253146196878,2.65786334777755,5.32297677585703,0.573797620051569,-0.22931902859419823
b2769,2.371209024096502,2.36008944074875,3.83047133014686,0.559332597997074,-0.12548419223816099
b2770,1.4945144054956507,1.50621762773335,2.77494799338114,0.0,-0.2071902410889174
