GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
b3860,1.74263942241669,0.237144380807877,0.253753175809558,0.0579461429770964,1.37336459755898,2.3728950838248,0.137785847646581,0.375278189599666
b3861,0.566653668880463,-0.255767524242401,0.0942593881955154,0.102844220169926,0.329631559799115,0.714476268490156,-0.481971975976583,-0.146012315599799
b3862,0.785919845104218,-0.108946986496449,0.0991705456352057,0.0662826130437738,0.592201094329357,0.960202433168888,-0.227531039933493,-0.0176372016421026
b3863,1.22684371471405,0.0876649022102356,0.0906182214651803,0.0309877896783232,1.09167785048485,1.44717992842198,0.0380944959244834,0.160522278162538
b3865,1.2142938375473,0.0812911838293076,0.146226242236686,0.0510470604398387,0.967486266295115,1.52166614830494,-0.0143551912418119,0.182319324877021
b3866,1.10865569114685,0.0412087477743626,0.143858672093804,0.0557782378338447,0.855084524055322,1.41301079789797,-0.0679909567680217,0.150145479359154
b3867,1.31879460811615,0.118460915982723,0.119744109132791,0.03839579949335,1.13264342447122,1.61150544981162,0.0540932044929866,0.20723177035311
b4686,0.835687518119812,-0.0969212651252747,0.253915390437,0.130182043441482,0.418044343342384,1.34563223818938,-0.378777650045331,0.128926361821562
b3868,1.05564260482788,0.022008815780282,0.0867569043662862,0.0366105127943356,0.900608102977276,1.23454863031705,-0.0454641508710416,0.0915081965272793
b3869,0.978553712368011,-0.0116609046235681,0.0950969944850784,0.045599187647132,0.80419132510821,1.16014462610086,-0.0946406178954445,0.0645121208880999
b3870,2.2883152961731,0.35550794005394,0.353583861451688,0.0556992683005118,1.94004412988822,3.32305471897125,0.287811607072121,0.521537489309252
b3871,2.50898599624634,0.395239979028702,0.406778560260579,0.0568866893131971,2.14104436039925,3.81808659434319,0.330625664514608,0.581845603705501
b3872,0.719272613525391,-0.149285852909088,0.108748900432618,0.0789000481585515,0.492831473052502,0.909444700181484,-0.307301664103891,-0.0412237274072333
b3873,0.66337651014328,-0.186125755310059,0.100319862288662,0.0993216651041837,0.445836770782868,0.823188038667043,-0.350824765523332,-0.0845009565639321
b3874,0.797202944755554,-0.102982752025127,0.0972252633715682,0.0711714250809971,0.618239936729272,0.955320590734482,-0.208843016504589,-0.0198508625879208
b3875,0.733526587486267,-0.140231430530548,0.107306361947398,0.0751120211301985,0.523953625559807,0.928856860101223,-0.280707151487263,-0.0320512076124933
b3876,0.741375267505646,-0.136214464902878,0.0993396107395396,0.0864660632553942,0.547708955407143,0.890701385835807,-0.261450265184771,-0.05026789793504
b3877,1.2210009098053,0.0851222351193428,0.106246833193091,0.0370661348721305,1.04644906520844,1.46843905250231,0.0197180943595525,0.166855874663785
b3878,1.30727505683899,0.114965930581093,0.107769645936699,0.034603098500401,1.14812492231528,1.57664813796679,0.059989142726696,0.197734738335132
b3879,0.706197500228882,-0.156511038541794,0.101507901224482,0.0734559531818648,0.493954086552064,0.883713883161545,-0.306313468230674,-0.0536883223989682
b3880,1.2847501039505,0.106759130954742,0.129141751380804,0.0417706375459849,1.07687030732632,1.58365558882554,0.0321634022661999,0.199660722751366
b3881,1.18391084671021,0.0708620324730873,0.128654240868878,0.0458511377675008,0.971945947408676,1.4665151099364,-0.0123579148263739,0.166286469038955
b3882,1.06549906730652,0.0251068845391273,0.111827699848863,0.0465583662183867,0.857889514168104,1.29498290816943,-0.0665686413169208,0.112264008298896
b3883,0.850475370883942,-0.0742828398942947,0.103438082928182,0.0639038887497072,0.649089265366395,1.03883927365144,-0.187695573392215,0.0165483492701989
b3884,0.774103343486786,-0.116359896957874,0.10782260277309,0.0718150915420284,0.549385706583659,0.961747913559278,-0.260122650491852,-0.0169387534621109
