Gene	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
BRX1	14.0	5.779394162783638	0.32801830872240256	4.880328469589403	5.67154423490279	5.842511805853621	5.9188006205504955	6.253845779796394	0.0567565214421044	0.0032213027262080565	0.180412781968293	0.6969756646239789	0.5814304271737344
ZEO1	14.0	8.241383300680338	0.2225101764821233	7.609578834890892	8.147583489440388	8.288989859820646	8.402035844205791	8.489914463452555	0.026999129680542192	0.0007289530035067342	-0.08542328951309427	-0.2238609775161255	-0.371398290485425
HRT1	14.0	5.2950445847924845	0.1515299585410702	4.958087282649732	5.189360806025396	5.306381904791323	5.405805574943013	5.5052081012133	0.02861731494693519	0.0008189507147720802	-0.16689323436734987	-0.29784441574157255	-0.26382085462068117
MED7	14.0	5.109113511077644	0.07520258741358578	4.987241025157836	5.069558478228135	5.1173862846060185	5.145437206537512	5.223720120632097	0.014719302526853354	0.00021665786687703154	-0.4962532985418262	-0.43952989151723243	-0.15624341875593742
RTC1	14.0	3.850822783206356	0.18417256135092921	3.5713010041300013	3.6664040219500635	3.9000594770950787	4.004902795937213	4.1315468558280495	0.047826807858859566	0.002287403549968271	-0.18776424950950985	-0.4072771640775923	-0.315048205032464
RRP40	14.0	5.422143915815047	0.07992764337137367	5.278165480918825	5.362319947915876	5.4261594971452105	5.4984667690804585	5.523126319615243	0.01474096678589526	0.00021729610178286725	0.37318098717198955	0.351292391461783	0.14599794867358087
BDS1	14.0	4.538808125004037	0.37156375433929995	3.8469238410352715	4.405931299182406	4.592237892225285	4.662124627969812	5.365210700163435	0.0818637281211286	0.006701669981890062	0.00154447925990699	0.006758769714890786	0.03842051280883707
CUE5	14.0	6.142714090292123	0.17873162697966793	5.7242840954756185	6.1067702349169615	6.1606653914939535	6.241376679024617	6.398143116601216	0.029096523841494335	0.0008466076996586484	-0.4165145455681531	-0.876766216925428	-0.49434393147370365
NOB1	14.0	5.261870194919496	0.08781780658294212	5.09745070346606	5.214509306062915	5.292529258879403	5.320804668723057	5.39522357492078	0.01668946654513314	0.00027853829356111833	0.42588674350451516	0.4404827788831682	0.4687302562678123
SGT1	14.0	5.0678501359814465	0.08957249974457951	4.886938865150287	5.020070525463799	5.0732016550611885	5.134602724925996	5.211285038436206	0.017674654407915474	0.00031239340843924586	-0.5900629840132279	-0.6224798417822444	-0.2535753845383246
YOR059C	14.0	5.235029754267742	0.16584695099788913	4.938472380665771	5.135519004401371	5.280382896310936	5.331624496724041	5.440829202432319	0.031680230826326455	0.0010036370252093248	-0.38106856503969605	-0.744325405197341	-0.5506940169266648
GYP1	14.0	4.832500531757247	0.13390543494557108	4.526432224455237	4.780195205464265	4.869680699512269	4.92965128504283	4.9731741629992445	0.027709347172462477	0.0007678079207240543	-0.5449199475702469	-0.8593758338333551	-0.6633941878325867
SKI7	14.0	4.201099300103758	0.08677094553347482	4.051618840112293	4.161950352806248	4.20197537841857	4.254528456004362	4.374308995153782	0.020654342907660328	0.0004266018809472185	-0.5809968578217315	-0.5937455118671177	-0.22796170933243332
ALE1	14.0	5.101743572414274	0.09106085507636488	4.924536706668956	5.0491635160044055	5.120771392802979	5.180229265858166	5.211876073283238	0.01784896747236408	0.0003185856398295109	-0.6535242811962553	-0.7008832456005573	-0.47385299130899056
SYC1	14.0	4.408218913585406	0.1313850944644765	4.077522895989172	4.340560804315174	4.444157231610658	4.512484839524296	4.550755408146447	0.029804575734560104	0.0008883127347171289	-0.1400240258977862	-0.21667104803241968	-0.11526153842651121
DCI1	14.0	4.915440430780893	0.5355222570507485	4.046351050491404	4.536838435989618	4.767878591173176	5.428146385136817	5.65292035091831	0.10894695289098898	0.011869438544231373	-0.11434976941919073	-0.7212154885315342	-0.8324444441914698
ULS1	14.0	3.974453040001324	0.07388918797900494	3.8432494252795233	3.9465365791148863	3.9906202116673413	4.0349289023751655	4.064283784221325	0.018591033089418594	0.00034562651133185715	-0.4584653381944944	-0.39896943610320273	-0.17673435892065054
SLK19	14.0	4.766480809237217	0.12568176156709174	4.478240364789516	4.724243754338304	4.760541648762058	4.818261989301761	4.94867086816523	0.026367831235893438	0.0006952625240845576	0.17179337092548733	0.25429093983589907	0.540448546844308
MCA1	14.0	5.486992606317147	0.06494418432343577	5.396435878417878	5.447595095680375	5.493456864423074	5.518262692315782	5.6041395985917335	0.011836025484828585	0.00014009149927751176	0.09534063415816223	0.07292400784890357	0.33553914519717704
ABP140	14.0	5.199709234605846	0.0732482915285661	5.020624076156737	5.155629216365467	5.205745825984113	5.249659894957347	5.291838835441493	0.014086997603841698	0.00019844350149064174	0.19346834244124717	0.1669012681505842	0.42774837593838605
MET7	14.0	4.691169179414601	0.12272451269043783	4.409433166478622	4.644881303887759	4.685783302835012	4.763202798475122	4.894184385169139	0.02616075182898271	0.0006843849362576221	0.5351209554657638	0.7734558007624802	0.7812170937796872
ENV9	14.0	5.193276589068334	0.0977005601856513	4.997106550883465	5.141842800137892	5.227972889514365	5.269102268149688	5.291228575402632	0.018812893653942404	0.00035392496763454636	0.25651587790184693	0.2951640987419423	0.38164376056778154
APC5	14.0	4.021401323364764	0.10313694439374167	3.8609116571803583	3.9142474221709445	4.05429557455261	4.109397292730978	4.139882214375193	0.025647016077332344	0.0006577694336709438	-0.1865845380756665	-0.2266429104140552	0.08964786322061982
CLP1	14.0	4.029540632514727	0.126228061200445	3.7648139275567374	3.9612882136125083	4.02321977648044	4.141388052403311	4.213647053232166	0.031325670271668035	0.0009812976179692666	-0.45847778225291486	-0.6815950576822407	-0.5250803417207733
TUM1	14.0	5.486958275965664	0.19686740176848624	5.109331408925001	5.3456629924484504	5.477308600579933	5.669286089677346	5.749032720527534	0.03587915049961612	0.0012873134405741035	-0.3041100995746808	-0.7051100085438717	-0.5763076921325562
TMA16	14.0	5.608882169608629	0.090437905258294	5.439593510332716	5.528685775515405	5.644960706517779	5.674752727924499	5.726998090131436	0.01612405155314655	0.00025998503848852764	0.3820099378740149	0.40689034238281213	0.3970119656913164
NAT5	14.0	5.037510345827181	0.11919185490536417	4.836519340607447	4.979706306957827	5.048086894251767	5.135812399069788	5.187766204381259	0.023660865531342615	0.0005598365576922771	0.33303451049394855	0.4675069204332128	0.3970119656913164
TRE2	14.0	4.844384424847476	0.09702536183490416	4.5992143484902295	4.829217822113984	4.877706962971846	4.9065998798065005	4.929237500331383	0.020028419160388777	0.00040113757406422837	-0.80003180196431	-0.9142074333635962	-0.49434393147370365
RPN8	14.0	6.059476106090291	0.08678286930023116	5.895863068462316	6.003812909183442	6.087726707814706	6.124530319056768	6.15413584234003	0.014321843634799873	0.00020511520509965763	-0.44656052994220174	-0.45642199600160643	-0.21771623925007674
HRK1	14.0	4.968939837012529	0.08809144007453348	4.858083927235984	4.898715117473669	4.937739628997939	5.028962079244586	5.110836122010986	0.017728417522458195	0.0003142967878506027	-0.5107763367641396	-0.52992780219591	-0.46360752122663396
RRS1	14.0	5.748252775142896	0.0998595032778201	5.590822649310595	5.661808553582967	5.758729062947639	5.8332980763566775	5.909254130317284	0.01737214892665149	0.0003017915583297585	0.31784357376250577	0.3738135700055963	0.38676649560895987
ISW2	14.0	4.366271577783231	0.09785069318725029	4.209271495711358	4.2699965132082145	4.389382872248676	4.457796737947033	4.487148122831225	0.02241058336479596	0.0005022342467504694	-0.29707708770938585	-0.34236179180696186	-0.19722529908536363
YOR352W	14.0	4.933649044416915	0.1032321356749119	4.723093944603138	4.874606240760912	4.946892357380067	4.985215597040483	5.151943352312838	0.02092409385943917	0.00043781770383862	-0.5733438808863758	-0.6970795147194192	-0.38164376056778154
SOG2	14.0	4.228316642021864	0.09117580965511336	4.047505653331445	4.186815267435833	4.248289327317577	4.287739261823524	4.381946395055009	0.02156314613456092	0.0004649692712204296	0.45679428143154843	0.49051524908685695	0.7453579484914392
MSC6	14.0	4.908436244254638	0.25579717045591205	4.435224826930587	4.725913325660608	4.894251562828803	5.089895940541414	5.332033168645148	0.052113780790231226	0.002715846148252273	0.24787346018385334	0.7467547464954251	0.668516922873765
CIR2	14.0	5.640953100091771	0.19278299053177733	5.423689435983612	5.499957484361524	5.5865666410358825	5.776448987036964	6.084621348163498	0.03417560598556315	0.0011679720444804599	-0.09060251626584206	-0.2057127445899536	-0.04866598289119362
SNX3	14.0	5.179890806920835	0.06976789733948915	5.068972157014465	5.123422095832479	5.189138946960997	5.225552316047322	5.301914615549802	0.013468989972968637	0.0001814136908919297	0.6938075426735174	0.570094534726754	0.49946666651488186
GPB1	14.0	3.6714121176897225	0.14372182159029645	3.4559118502477424	3.561842216694788	3.669595973956412	3.7316643465576185	4.005526635467397	0.039146196880979686	0.001532424730244424	-0.1428615681287177	-0.24181896170842213	0.0332977777676588
TRE1	14.0	4.564127214494518	0.08309200252952964	4.442017421986497	4.5134408614464645	4.584193006632619	4.599815141969301	4.741165567528368	0.01820545278967036	0.0003314385112769163	0.2709040548338894	0.2651105174680205	0.48409846139134716
CBC2	14.0	5.2911416903240776	0.06942540474094998	5.14990412312921	5.252514728576956	5.283295872511443	5.335235310429571	5.4281162833539485	0.013121063241966921	0.00017216230059969548	0.6461478444858495	0.5283266845417061	0.6070441023796258
TCO89	14.0	4.473571007291835	0.1486333580272585	4.199974897648052	4.357018809227954	4.487795926520289	4.602045980114656	4.682307908529668	0.03322476781635721	0.0011038851964508462	-0.40944408513106084	-0.7167424347844048	-0.5865531622149126
CTI6	14.0	5.980904850794902	0.16329237263388185	5.785269228845718	5.829019184491312	6.004906044291644	6.060237656369536	6.3280376853475495	0.027302285641975933	0.0007454148012760452	-0.16051288834050273	-0.3086938912609411	0.007684102561767414
MRN1	14.0	4.705260504995621	0.09591850169458542	4.542883287294489	4.629332831584371	4.726893584892059	4.773069506824095	4.838658451496844	0.02038537538840789	0.00041556352972630615	0.2116723247660927	0.23912153618205187	0.3765210255266033
UIP4	14.0	6.34725916590897	0.8212034945677092	4.238062667834876	6.211864223696803	6.685632155688241	6.844067780438782	7.210031428953257	0.129379228593403	0.016738984791424032	-0.09691759581656725	-0.9373583389937276	-0.7197442732855478
APL5	14.0	4.708125020170075	0.08881193976967354	4.593460995316793	4.618662411626589	4.718586815786365	4.7654528568542	4.852995398990199	0.018863547460866985	0.0003558334228083812	0.5179551980468543	0.5417710293349297	0.8119535040267568
TYW1	14.0	5.103303204306039	0.13553059315126054	4.741782514969768	5.042151008681112	5.1001148689208105	5.187266813743646	5.29750094098191	0.026557425205875132	0.0007052968335656517	0.45646464082042065	0.7286126492412338	0.8324444441914698
RKM1	14.0	4.1129152661471	0.16853870768245802	3.8137973814679165	3.9609044452597937	4.1627030197829775	4.231882709699057	4.339771415424537	0.04097791876960836	0.0016791898266886212	0.2755854757043953	0.5470263049204572	0.8119535040267568
LEA1	14.0	5.747289498514306	0.3847029852434332	5.008295527310499	5.494279095748907	5.867877219126171	6.061286856167846	6.157514695242589	0.06693642026260906	0.00448048435757262	0.003978297739216096	0.018024991376208322	0.07940239313826328
BMS1	14.0	4.5818481485661815	0.22293387917187635	4.0796722838932835	4.516791159606134	4.5460278678442	4.626931993395999	5.014575677512551	0.04865588556042392	0.002367395199669069	0.3418609641288139	0.8975896009420242	0.8580581193973612
PCL8	14.0	4.3010864923371015	0.17259274400500887	4.012028841720859	4.162372159369081	4.351780748566952	4.455806572037655	4.501546286282164	0.04012770826917883	0.001610232970936323	-0.23792561969592327	-0.4836330470589282	-0.2894345298265726
FMP40	14.0	4.804006830821421	0.48435523984874623	3.7768842473069095	4.609672369123496	4.832207078905697	5.10985432849886	5.511259125288291	0.10082317883922076	0.010165313391245491	-0.1540980539653321	-0.8790496045023236	-0.8068307689855786
MMT2	14.0	4.470924134296577	0.11604246249623723	4.317989751350926	4.387855336072021	4.4648462010830015	4.520101528033484	4.699587617103628	0.025954916480481618	0.0006736576895087764	-0.21971520981026715	-0.30028198945553775	-0.17161162387947224
YPL225W	14.0	7.091069843143251	0.07175577305416289	6.93713447213063	7.066777366520187	7.103074485814966	7.142495739291635	7.199287479379645	0.010119174488677125	0.00010239769233229395	-0.8080349483678576	-0.6828718634803721	-0.49946666651488186
NEW1	14.0	4.7027927167975525	0.23870963172288842	4.155379263940976	4.5974901658438565	4.674956796072383	4.795047128500748	5.110194545509245	0.050759122525272996	0.0025764885195356762	0.2984009296452943	0.8389234628286386	0.8580581193973612
YPL260W	14.0	5.463862050783336	0.08111749045528271	5.303462207019396	5.416415001963296	5.459080473147729	5.511946899635479	5.607251359547294	0.014846182004842738	0.00022040912012091638	-0.3605449739735036	-0.3444499915583703	0.13575247859122433
YPL264C	14.0	3.87328025004786	0.20273211781149209	3.405467879509646	3.7996320631722305	3.933297184506114	4.00567667160207	4.120452915178642	0.052341195246325654	0.0027396007198139827	0.22556845860157523	0.5385836376823134	0.6736396579149434
SAM4	14.0	4.922977520464337	0.339984378151637	4.16313668207867	4.680065705924436	4.960940188022916	5.220474116098951	5.339889262943275	0.06906072122782506	0.004769383216507367	0.10281147799351534	0.41167338551710836	0.33553914519717704
SAM3	14.0	4.620769979247163	0.4184343369355392	4.122647265106019	4.349922562100291	4.473378415329993	4.757088600720906	5.442975047194122	0.09055511068822181	0.008200228071756105	0.18262080478116396	0.8999736504887945	0.7812170937796872
LAP2	14.0	4.373747667781026	0.19092783453596854	3.961578617250216	4.328125776499264	4.450715403230809	4.464009786140168	4.598268272094836	0.04365314349120505	0.0019055969366637375	-0.421895397689434	-0.9486942339381697	-0.8324444441914698
TMA46	14.0	5.670114016502986	0.16613304553820984	5.27305696208685	5.602651116327797	5.6765913538628805	5.774517586418045	5.933801998177117	0.02929977158390045	0.0008584766148687403	0.3618799281861511	0.708064381719813	0.6377805126266953
