log-TPM	omics__bw_glc	cra_crp__wt_fru	rpoB__rpoBE546V_lb	42c__wt_42c	42c__42c_ale1	42c__42c_ale10	ssw__wt_ac	ssw__wt_glc	ssw__wt_glyc	ssw__wt_xyl	ssw__xyl_ale1	ssw__glc_ac_glc2	ssw__glc_glyc_glc	ssw__glc_xyl_xyl	pgi__glu4_delpgi	pgi__pgi_ale2	ica__arg_sbt	ica__cytd_rib	ica__gth	ica__no3_anaero	ica__bw_delpurR_cytd	ytf__delyiaJ	ytf__delybiH	fps__fps_serB_ale4	pal__lyx_ale2_f6	pal__5drib_ale10	pal__tartr_ale26_f10	pal__tartr_ale28	efeU__menFentC_ale29	efeU__menFentCubiC_ale38
b0407	10.14720413283325	8.62590341923811	8.65458651552472	8.67333592369327	8.14908362763803	8.98228223251886	8.85716389777489	9.35296702423657	8.0799105074506	8.69793475976952	10.1019322439583	9.33465953845693	9.74090197399748	9.49912664766036	8.79322371468786	7.92229802111485	9.445197034323726	8.432685313416211	8.68050222572527	9.568511381572456	8.83489959171637	9.2851992607004	9.20810652955873	9.27201011059318	9.30609992568065	9.24615366948918	9.070226821404985	9.731640118317909	7.768140449673105	9.59737663286589
b0408	9.08199458973779	8.526444819218806	9.14852510661164	9.04927255632807	7.9970845417168	7.78268300982688	8.06089920471993	8.67368103459295	7.71585240741853	8.08019205479461	8.8713363083164	7.75316820430685	8.23448548364308	8.50826470353597	8.50975284627505	8.78825329645315	9.08705051594604	7.938118472156335	8.08141914780218	8.93866323017343	8.879927520860559	8.097177891966094	7.945115195451985	8.195072721849215	8.50871915827842	9.07586029414178	8.256036057186659	8.344302411478239	7.84854946110662	9.12161376734633
b0409	8.23140778930494	7.37369228202163	8.234720927020115	7.93630734931249	7.12914287303173	6.73875278045701	7.65108750207382	7.57056371231971	7.72103437442304	7.92528902021912	8.14383744591415	7.35243079357405	7.95662571870311	7.93735395474118	7.903471979818	8.07583926753815	8.670406674125186	7.428920513773165	7.913984925530276	8.614611124505135	8.27120693730493	7.457791262298485	7.5836079994353796	7.664798425711799	7.98284995154421	8.28205854410387	7.828801244780305	7.884871173110935	7.440550595137269	8.395571192470939
b0410	7.266208268407951	6.9777478701040945	6.60990438914205	6.6115334982219	8.14122765495106	8.61262888540884	7.01122170475885	7.35219336414761	6.95798969311282	7.1315422508974	8.36100695491315	8.61723885939301	8.08559389764909	7.73936439524584	7.60887125632337	7.95190717984199	6.7312026588550555	6.70128910466831	8.409628716393035	6.85492842203324	6.7422760805390745	7.885701336373055	7.71473653987527	7.766225125287365	7.3671684994224	7.36704453605871	7.02791700746035	7.7280487622142395	7.65338619301305	6.768585063594105
b0411	9.31463051579884	8.6228571151776	9.404612937110976	9.65782628019423	8.71500416815455	8.58351509423471	8.62601842187414	8.97042704526705	7.4575655534481	7.2852217201418	8.58754293507304	8.66178621995454	9.21993214622068	8.43398324257753	8.72812019714856	8.31732552961085	9.13855683090115	9.84783097863598	6.56609544077064	8.276169859677815	10.078628711158	9.030887541014046	8.745614810037136	7.89730549645687	8.73366464795129	9.74097274679306	7.56974542728447	8.477242205859724	8.290297921792636	9.1706858294632
b0412	4.2054652440250955	4.932537911794045	3.52114650246514	3.23837012984762	3.41981282023198	3.85619953078035	4.68239894363817	4.42602262715137	4.12600635807051	4.61051528932775	4.12899725560682	4.21154396760897	3.97070397798173	3.5388322977904	3.93490948065961	4.76022748533339	3.160493762669055	4.364900216249655	5.56405367017667	4.174096111518675	3.4761925261941	4.842454148113975	4.842596866903695	6.229153528566565	3.40919502379124	3.86282799066949	4.341072319752925	4.12497924407627	3.903999893696815	4.243126617806485
b0413	7.78207724941587	6.52661501736041	7.42105554398814	7.02844351031555	7.59011499404771	7.83384388597321	7.48065286699753	6.74875440053958	7.20936560313426	7.73439075125555	7.58262694451289	7.584750756445	7.49069466794929	7.2856729740255	7.72657956184055	8.05732803214777	7.0680345729095055	6.66812420963265	7.84642927825177	7.722199030258155	7.0840916012136805	8.00794004900799	8.27934865926467	7.945834141301225	7.44426963468517	7.07770791693751	7.199251605400595	7.299946131779439	7.4636237533303245	7.5860158611466
b0414	7.578186538970854	7.3570100457336505	7.658728893739905	7.48745236438347	7.954209785073	7.76966864362547	7.16647613905879	7.15961951119726	7.50681342263138	7.73610561355874	7.21510786999251	6.88161853422138	7.28959221084444	6.87218257091204	7.56167342469125	8.07657807479035	6.9008876954361345	6.55069143938389	7.452747781114301	7.3225194732840855	7.0231878297382355	7.257871812837255	7.4735928473259605	7.181020300767165	7.21697531997082	7.19086641508581	7.12889495504723	6.880993017724235	7.630473864358535	7.108247976053734
b0415	8.402456246502805	7.524571243495419	8.350026419278091	8.25105449523522	7.56023698028061	7.28755062842642	7.66002333057703	8.07607132714695	7.88132201758706	8.54101264034484	7.9472298415507	7.76681989488793	7.40293977792999	8.50869512167169	7.78932014044085	7.92584494049953	7.846524285494655	6.631344123737955	6.65725511701448	8.10691001722454	7.9681632866948	7.5695038886269845	7.2459841359601	7.766608542401775	7.47156348095436	7.57186748239008	7.346770569887515	8.2290818357504	7.02571298007667	7.9960354440507295
b0416	9.230519517159495	9.021354526693386	8.753316454676138	8.65163043380943	8.30873352546458	8.12201798990329	7.80860696160618	8.84999188781351	8.28183903451114	9.10447176775264	8.63659779760377	8.70945092233105	7.98389579636989	9.10736084653935	8.41285547847191	8.88797748962161	8.699971612072455	7.501983254750645	7.993206523492265	9.335411412991366	9.13985212569525	8.516218130729285	8.049408182143305	8.90867407260345	8.04478537659827	8.20361888471881	7.84050774453468	8.738084751398574	7.529791106191356	8.930364823553539
b0417	6.202476101428265	6.38676957553401	6.3604874907444895	6.50015765249831	5.49673748389656	5.48719784680869	6.66818746811536	5.80617005903179	6.70865314569303	6.4391783034798	5.75592660205176	5.76207610066707	5.46330089779522	5.96889017755575	6.04550364003443	6.34619450018497	5.60213822735174	6.149326645050925	5.974931669410285	6.74014581126312	6.249237224158385	6.815085366687775	6.297450475307301	6.690892580559405	6.52183356028223	6.61271713878894	6.456041069558575	6.40032918656697	4.88628530481813	6.73445251590695
b0418	7.21481993336801	6.25638079742726	6.293829477035985	6.93235099017671	7.22341185341687	7.35385931309664	8.08512085521948	7.05412888472172	9.03937956144575	9.41035415888908	8.41419603658182	8.37618036427512	8.15340997104239	7.41323887598131	7.38551816563946	6.9673223172698	7.93945073699909	7.30479223860253	7.160495577543375	8.49897137427457	7.35187693456038	8.389670534951545	8.330633380893245	8.618466488941149	8.00941673235886	7.91595298816778	7.61825992552361	8.062124795888444	7.682266975156075	7.62652385445401
b0419	7.092486284056831	7.018041125078311	8.178629297834185	7.32203166143322	7.47953491078427	6.19010592213524	8.04177789086873	7.03830015011257	8.90234258982528	8.03836183193277	6.32141629958521	7.27824920090429	7.20829380137796	5.90400572166652	7.8806217697335	8.34643726500003	7.081215639060295	8.868413159073864	8.767543100198814	7.30444248701645	5.632376009874905	8.26404414300892	8.116634351429745	7.805895137131475	8.18725634205482	7.4250542954198	8.231203864593935	7.121448022786765	6.53627441231526	6.118881135590724
b0420	7.9696069986136155	8.217127515618925	8.310500686259445	7.88913530467925	7.44920085094063	7.19817912877958	6.94933094570782	7.60812080882474	7.74943718776326	7.43682986880246	7.33249891487501	6.91085976513329	6.77508761060363	7.33833123683125	7.4512161381355	7.68320734284602	8.004779603167279	7.0123710576043	7.258821404400194	7.963853539387754	7.6404214758514595	7.049635450888845	6.589461170519305	7.633257036425635	7.61477896943494	7.91947222748544	7.63206510332625	7.438086310233025	6.789432301358914	7.488718243151665
b0421	7.74023678547988	7.21309489529279	8.163181569405324	7.82622115212703	7.22614492386912	7.08205880499348	7.61398659567082	7.52541573632361	8.02329412165859	7.55446220452786	7.23341967849095	7.02145198191287	6.10276520582463	7.32122391930801	6.98829697950361	7.17276508067818	7.482993118365375	7.053361207410255	7.397756503239025	8.16593636815037	7.5001257328782	6.774526231376845	6.308348425329115	7.905459413596359	7.9748317292992	7.85063716446311	7.7849054321397	7.619308264957555	6.26537706653437	7.26223738278501
b0422	7.9677407012457095	7.58187582787646	6.80291508606004	5.92749704555799	6.76231374588444	7.20032597720374	6.91826444557495	7.89677562046259	7.27700076961896	6.71278285148082	7.32738027992999	6.59294409536382	5.88846484839901	7.00645107854401	7.07927218270842	6.9336960069403	5.54368563614431	5.605277814996835	6.856395329233425	6.7385681976193545	5.50852278480609	6.989027477613195	6.703627527801295	6.961643469949855	7.32247977512143	7.10915268182673	7.416861434120966	7.1914041716715005	4.507143216486295	6.04103196919376
b0423	6.883169748057645	6.466812399325004	6.95836277635398	7.67496367611044	5.9418805394934	6.08489479912558	6.52922936697652	6.95987818896096	7.41998627508168	6.62901327505968	6.72292408218333	5.83615546345928	6.18530464163417	6.88564668555295	7.02515871530861	6.71885758267768	6.903612624034061	5.03496243879139	6.71311290751214	7.163402556749411	7.430235921564449	6.153200979046375	5.919552075289175	7.014262945867975	6.33352473968593	6.59118674236226	6.5748240757664	6.61873251882384	5.6158525800725005	7.572946033765645
b0424	6.59394660167845	7.009921476844875	6.691153420228446	7.32043526947991	7.11568981200645	7.22311089274587	5.79812428045917	6.54327657768859	6.89276849791374	6.74362837199625	6.17523380443218	6.26829116213983	6.55751680380268	6.14095741902661	6.32453793184328	6.42935488050159	6.19086176750018	6.2812658284468945	7.16496642399664	6.992310251880225	6.4410472472845495	6.70279909018215	6.978945799824425	6.900289806599435	6.0036136105461	5.59110488688962	6.091003142589511	6.090465983612955	7.11942669580423	6.686742861544555
b0425	6.9861640764777295	6.447481593935725	6.47571407482418	7.01109084578392	7.44134181829932	8.00871434811616	6.23336124257607	6.34904738483423	6.63048848608316	6.7238266361404	6.5592981565292	6.34083528036545	7.08792140284646	6.0792659540631	6.73642006232337	7.42508116154179	6.33201531028241	6.250178028078205	7.979274106722199	7.04307654452502	6.36049464015274	7.1838563642917	7.686114817198825	6.97234835163718	5.85859235862278	5.58996291822075	6.2653189384501005	6.001095184076705	7.7727610098179	6.689149508507015
b0426	10.02604228048027	8.418940304198241	9.054260864897714	9.45319179724229	9.45877365565666	9.81127358635563	9.52213320841192	8.7676714201252	9.03293095027369	8.12683229072217	9.65712626987628	9.56969180138514	7.30228461847761	9.55435680217793	9.24386610507239	9.03542276078433	8.81536742281708	8.198054630208489	9.758107394658616	10.019389141222915	9.145247013136665	9.807187911961229	9.669200764711466	9.506595048941875	8.96920060449176	8.62231333982476	9.02817717946029	9.89995219475659	9.361561958639534	9.42724575352868
b0427	5.71868567761307	4.51766766195589	5.563833985654146	5.1599592584587	3.92976275108102	4.14948351195667	4.90418199983305	4.38148098972237	4.95698880577794	3.93593284297691	4.69742413972039	3.61822080004092	4.18062578179774	5.2000305351634	4.14163455789612	4.40473360347096	4.5245433080280595	3.816370627464345	4.5526430202158945	4.953231703454735	5.306222336262275	4.4098386227257755	4.226741187865135	5.25721739012717	4.75417553411534	5.57339769447163	5.022837893965195	5.113920838384869	3.462503851435085	5.30970620242951
b0428	9.126222843487419	9.19757459934998	9.70972377062618	9.25979069237316	7.42908940838613	9.27099727303902	8.68652039560089	8.86565880184732	8.29628217244101	6.12267348613095	8.42586616662457	6.92975473827949	9.34520893634664	9.57926319663975	8.55685427428528	8.0814041334085	8.446363420340665	7.660188703303421	7.711089865958945	4.851881898198135	8.81325337466301	6.70668205960861	9.192607198461786	7.61119825314853	8.416381925331	8.85237415138572	8.909263821277776	8.75890726462449	9.767772531618984	9.673833078554125
b0429	8.156028531922225	6.90447508262433	7.7863834658468605	7.14629181216788	6.05083195263075	8.80323440641668	8.17759695505057	8.86888593951481	7.60956478693878	4.89335406256238	7.36830411936005	5.24799646152583	8.95411166432583	8.89345749443317	7.62588281472775	5.85496354247975	7.9835550631419245	6.427948309422289	7.01743692055091	3.582360360407355	7.82741139579136	4.8378029869104004	7.534066724416165	6.847237523312735	8.30839668956639	8.39205442431354	8.96930047137754	8.223869522158296	8.634917212992345	8.577168222503165
b0430	9.179419812223621	9.4078418080307	10.2166985126391	9.79558348290397	6.77827724623537	9.81692481969727	8.73509072509797	9.57055944342732	8.14821777961573	5.53727728213246	7.93464788539091	5.82779840589072	9.30376240815102	9.27933798725967	8.86375262736767	8.86079109092414	9.455490402776306	7.92842300713741	7.76582383215462	4.39413009320552	9.03176733178788	6.4228045773360805	8.75974473395425	8.01795985785007	8.60368981365065	9.22266634772897	9.345684485375585	8.47676889060353	9.716516717272155	9.878276618186145
b0431	10.003535248395675	11.280888045847249	11.558676315641101	11.1328162416317	6.94158745538813	9.77807990922397	9.45432659173755	10.7581761968284	8.90191462668758	6.29236189478649	8.7781704271719	5.95089724287671	10.0418670122504	10.2386453047861	9.83150353098006	9.85552308436971	10.902015897898849	9.11354953932555	9.018894023916395	5.262983423931675	10.44707324082875	7.7545673484766855	9.619828991708795	8.926327191120645	9.30971556096384	10.0625957213758	9.992316552976785	9.238031891707234	9.90894129520937	11.32084317322975
b0432	10.81318697206575	11.79112915570715	11.751674772005401	11.2427273436752	6.79398409359743	8.67303502726588	10.1885787944144	11.2103562043638	9.59929368272735	6.66857149519503	9.30948518856072	6.22280333210636	9.85738827888735	10.7925931402646	10.0939848137384	10.7034255911812	11.1383171727734	9.63151438714762	9.312327129131475	5.550552466851605	10.98651559967235	8.35776520735158	9.338724474824005	9.483949731689725	9.86749823731821	10.5111127874893	10.3058396319427	9.979355330173696	9.68738109439239	11.76642335579625
b0433	6.43028175695143	7.188589539782781	6.292909883233805	6.8342780760884	5.04365966473058	4.26166612563039	5.22891698202472	6.24406400473984	6.17011989898547	4.92221961888236	6.11091292265937	5.13909379377737	4.41777644549348	6.13721280264391	5.48328621008614	6.33390542365573	5.698988021111055	4.32575329927881	4.484835852977465	5.80184704606339	6.50916277401789	4.554272920984195	4.146358566062995	5.54644161464153	6.03849801359401	6.18286900083461	5.7184082076586105	6.0482092615252	4.094655561534045	5.69136091972676
b0434	9.136273429637114	9.200862115266286	8.67810009233757	8.36616254252165	8.02077793655993	7.3107581868762	7.18291642674047	8.81126311557474	7.04829723241637	6.46620171814723	8.59649150650638	7.64807344604272	7.59005784884712	8.82748839351937	8.54965498898919	9.25726159326097	7.556025392614226	7.13737756614137	7.588703455705975	7.506776942891575	8.397442686157445	7.990587341438835	7.674906051136865	7.7075704466189645	8.32959137192495	8.43533168820989	8.0521530537227	8.428688514083145	7.11118725699765	8.15097859145888
b0435	8.450672107957931	7.7630324514385	7.16546434672322	6.39218158407718	7.58976145127593	7.79682656954399	8.88453416426833	8.04239082725518	9.48057673609904	8.34647423473855	7.72858911767787	8.86628623708395	8.96629928177027	7.07263444348569	7.22897208813949	7.08639459842462	7.0875426103236645	9.824284386370046	10.135856610906	7.93777144777704	6.389918451918955	9.924558163400384	10.16776919586167	9.572597511273674	9.31294788150015	7.87704319022585	8.532656625235386	8.469096338339504	7.793514869070645	6.956752527582335
b0436	11.289842944551399	10.4180879294126	11.6125196059851	11.3532265880994	9.64120727791244	9.92332968300852	10.1327990005293	11.1202220697701	10.5893997889057	10.0079054626959	11.0783223383073	9.63612879093027	10.8827906042423	11.4662848912765	10.7408048374112	11.3284474016602	11.20873802936095	9.187709961074233	9.55732472663798	11.1718788244608	11.610558976019249	10.05913771796935	10.432736435653354	10.2718800664037	10.3309425492113	10.0512309856999	9.584471702546745	10.59163244823825	10.55046645366375	11.420150293174949
b0437	9.366079858131904	9.159905995127625	9.218154006536775	9.04520964260844	9.47647620941235	9.80717029008391	8.78578346980469	9.40053968110423	9.21594091682446	9.53046705157308	9.25224364272677	9.22488648440078	9.5364527872189	9.32717518193049	9.40797545193145	9.76709223549583	8.93301155850354	9.437637223443005	9.27663594908641	9.54726613850703	8.929138530547345	9.94881439816457	9.951150330005856	9.3488214777326	8.72644246706064	8.74258946397409	8.659269931991489	8.82544562457512	9.812020831066675	9.483924285828225
b0438	10.14257879994245	9.619873532449335	10.04108532662945	9.96027660598036	9.89802280956722	9.93991815554487	9.76252491187715	9.56115062389833	9.58695610501413	9.90811462315431	9.54710637364188	9.66077285045113	9.76591901155964	9.62825720475905	9.84137060083808	10.3656993498501	9.334524171151454	9.990157137187154	10.79706935531925	10.0495171638997	9.486410304686306	10.1798677474583	10.13795418518195	9.733341100770344	9.66308782583931	9.12744575541627	9.51502309392345	9.299624447950421	10.12498475510265	9.714241830577935
b0439	9.071107284732275	8.103038799568534	9.153822397518395	9.40087441115085	8.59889894417028	8.56354612375661	8.61786460521877	7.87395200616259	8.74466018728026	8.89073371589481	8.79282958331551	8.40828376759866	9.02892775425147	8.96934224802339	8.55775287294024	5.15107563873322	8.303850321462544	8.621244522547276	8.82070748118384	9.120235996793225	8.912433622423626	8.721332832504896	8.832648394056264	8.314251152479759	8.55869546417599	8.65922696156756	8.28445435103402	8.600405539081995	9.170130939623064	9.166590844740746
b0440	10.97961182860015	9.56722223409897	8.624230986937736	8.48180961469249	10.2014085959337	10.2267554383454	11.0100895630125	10.4193881781108	12.0579670499483	10.1353411012311	10.9846767730375	11.2658165557657	11.060001527301	11.008348258795	9.99954090608173	8.60261682291769	10.2469157365557	9.71511931761113	8.765406436350455	9.711130654024739	9.88382166529909	9.712470820035705	9.684210272197461	9.784096721131199	11.8611118253724	11.7440780120827	10.773760654242949	11.63755130942865	9.7959865990203	9.982228684359786
b0441	8.89609751033511	8.508572055556474	9.417782466874845	8.9505358488518	8.59520176525613	8.01527359495156	8.07792726988267	8.65276523224271	8.43885776472735	8.58675082184454	9.65898082931979	8.9907392161114	9.07114787379911	8.99235834191104	9.16746153792585	9.39221633886082	8.592215936964251	8.22803758889019	8.032107531695665	8.66189415990757	8.739085496430414	8.752921592769656	8.496869835916025	8.13399177639901	8.57291106398118	8.77103030656725	8.404572370533025	8.371898295438625	8.837588365744601	9.135199405759534
b0442	4.303999072682355	2.57576801703099	4.653370497064129	2.55948591305898	3.83229175663886	4.392241552708	3.21094354037489	3.44749151499662	5.92327119969337	4.87370186171773	5.79125811856237	4.32666039711567	4.54905589303791	4.66641309340436	3.72197013954153	4.50028030644786	4.0426316958225055	4.70781684674291	3.36345880458431	3.675137106698975	3.808562054235345	3.32665655207689	3.63897435538587	3.14109443005385	4.78905857865173	5.14525388344651	5.04704191470926	4.22352429916862	4.05710886973735	3.292647990231
b0443	4.48632458938418	3.56502952133134	4.001100863624405	3.63359541329594	2.84299047542693	2.10948509057254	5.71003295119791	4.03569086848453	4.9393867244561	4.63026922798182	3.18797282825566	4.07067752028639	3.96607582567578	3.2296812464738	4.2627061388113	7.6269774694808	4.18434728007002	6.788291018343925	5.762801257636365	3.357263632211525	1.34713674912272	4.23535984623665	4.3471765484168845	5.704231391486915	7.06096750260514	6.25907635310126	5.329651390830065	5.15427222460795	3.100592574520655	2.870384743080005
b0444	6.75756691519221	5.2392582698655445	6.73974465809896	6.21621011863352	7.09795863698106	6.21897415737198	6.00797784422705	5.57132643197138	6.44102784067765	6.61452191113967	6.48327322893349	6.77915852707419	6.74329743927341	6.12324358958875	6.89636904507951	6.70351357245098	5.7140641803279895	6.36087280880854	6.66549769892471	6.954783600746705	6.44600188355655	6.612464235806369	6.451517637569101	6.7755873812513645	6.41283743516152	6.14304337632459	6.14940806518868	6.38289179687607	6.814982980552005	6.597457034453135
b0445	3.673469627531065	4.9413307084794855	4.844818647800935	3.08903581967133	6.31376768816138	4.82621187903749	5.14535888597691	2.81402066669212	5.4600685177139	4.29409362713895	4.79154029215949	4.29059665190815	4.1654145180905	3.47629375086302	5.02403902383362	4.42914866735884	5.08633910040389	6.50806458573309	3.569528933733735	2.97043045455594	2.46458084296692	4.355269421953645	4.4820612240059	3.47162136288232	4.98137630441678	5.78403672466038	5.354949478497105	4.59495684726648	3.557235032721355	3.04464864610795
b0446	5.38858911302656	6.49988341362074	4.597951019440795	4.31659797656554	9.55492109912321	5.35137748685072	4.9274487845446	4.90922539956805	4.93370205857517	5.54621432893373	5.41128736426638	5.03559912222252	4.48588147767357	4.70667529178662	6.1533032683244	6.07508121392559	4.14369565921872	4.48827574539494	6.73660294427797	5.30608422381937	4.854486928632889	4.994838348116695	4.640442585070071	5.278850540185051	5.44998401702132	5.243096628176	5.176404608832785	4.959646922385986	4.90550215889796	4.646758880774859
b0447	5.859248198410615	4.957807796986195	5.2008197300185355	4.84721066449954	4.86742611585449	5.5249983450609	5.32438991009558	4.97062929611867	6.25330859471174	5.68695934558379	5.24940578977136	5.03467741172688	5.11342986749255	5.22640914080382	5.09288043821314	6.67042018416897	4.741859121755541	5.218069864595875	5.553022515753345	4.866967495374951	4.606094531457285	5.204975049941446	5.00205425169535	5.493990466349355	5.76828849600117	5.74908483148772	5.38746225035311	5.847856476212035	4.257644718315085	4.52280235873032
b0448	5.165692555406579	4.94964900951884	5.005784878612735	4.46590208594849	4.60417859242839	4.71826113270625	4.62843564902743	4.5518744102843	6.10947313045668	4.79666547011943	5.04501174789212	4.23393683834556	4.45733472142428	4.62968450355501	4.72867623759918	5.44130775007303	4.253833035745576	4.536498617276575	4.88633532635885	4.826087023363385	4.114622639154775	4.501262253006945	4.2259827261054195	4.784083286896244	4.76269146047103	5.11150167840057	4.480460604558145	4.66637542227782	4.136203041663645	4.3497450520085295
b0449	4.885738302970515	4.336105018996585	4.9582348940766146	4.24186563493162	4.18136643996852	4.02213398209281	4.21465420941274	4.19180823920222	5.66296225621805	4.72646384893529	5.25976088955851	4.06457675366949	4.59730921361291	4.0743917623933	4.41160031276238	5.356628523403	4.14220809713225	4.172990680472105	4.651171367647995	4.603546608436655	4.03052577288308	3.85886604007218	3.72750337910285	4.453739499240435	4.42222890066126	5.00402399105409	4.231604329571795	4.4723695068701	3.538762841829345	4.220334092137155
b0450	3.8782699369721048	0.9907790633896676	0.58919213442888	0.0	2.21175578578925	1.30021999639717	0.0	0.0	2.42363376401848	1.35236937589826	0.0	4.11004253516367	2.56487268373766	0.0	2.11928487181422	0.0	1.039744282220548	0.253796906091361	0.3707634923090045	1.74792757527567	0.77579298003558	3.32609858279809	2.74700850645861	0.62327192474865	1.91996601076257	1.23106859650985	1.2222543690293102	0.67271379980724	1.0937940444557566	1.0993690116397552
b0451	5.05985522041731	2.88140548134547	3.65222696984124	3.2487474382771	3.58819161772318	2.58961766804795	4.49361137379072	2.94410563501096	4.19255652226002	4.60715433633559	3.95308151025341	5.2289078477692	4.56769941908129	3.91922525547933	4.49465503972289	4.22877220519012	3.246314050512015	3.4870373542772253	4.546908358852705	4.438607661584641	3.6128525477090303	4.28524972584478	4.763548666153815	3.87851856628152	4.3558634457464	3.74941390843375	3.6512236625312546	3.7450589250592596	3.562164702361625	3.947776004281675
b0452	7.079415247636045	7.29697360112211	6.972053999312751	6.86341759937952	7.34146906201704	7.48597882815324	6.55343475137369	6.24413153985677	6.4819521980367	6.31147392313684	6.28872472705284	6.63057257440738	6.6214131503052	5.64065527544936	7.15141142184559	6.51544574725317	5.76305334957848	6.5256537315417	6.928577694626529	6.1076616984032945	6.019104831162255	6.8824425861738	6.95976311769614	7.25989224971066	6.76313290031166	6.41788921179236	6.00182837439538	6.060803909092526	7.2399071875785594	6.39239597583437
b0453	8.005969482941886	7.7168173048177096	8.890055501221225	7.43268890576907	4.65565901917297	3.89357428743905	8.86192204952557	7.56900025043591	5.91815335593037	5.49709593496294	4.37771551510357	4.13086398461578	6.65469313667987	4.79169956783213	6.85193878138543	7.26005573215108	6.88172527229338	8.07015470231135	10.5387848396081	5.899268379383555	4.89001413311484	7.12317574639442	7.513254129889354	8.716764069709907	7.92243247454169	6.21774820987612	7.089649095449565	6.53544380008911	5.264779192085675	5.093677397383785
b0454	6.99113196658228	5.926430605184755	5.72169883609997	6.05256466568141	6.86156840568171	7.02578191351962	6.71072973396112	5.90254675484216	7.21953104601929	7.73512099457894	7.04139337698638	6.70134621105859	6.86348335493967	5.93108201627012	6.24867771032247	6.44266541950331	6.531273544737219	6.799164531945195	7.15788575873088	6.912047565612105	6.4114407378851705	7.646311085970485	7.512967997807555	7.090108973598065	6.55778093630055	7.12159333774226	6.7575450173081695	6.41919567372089	6.648405276483105	6.208791209497015
b0456	3.6568719113128196	1.731496678772915	3.57519487108766	0.0	2.16314634435073	0.0	5.87911006059602	3.77878801800508	4.14755463361249	3.84690493881463	2.47790281443829	3.30790924483436	2.51330530639509	1.88673822714992	3.91601870398753	3.83373738692822	2.98399050556464	5.0711768586972745	7.80140037873094	3.66711268582777	2.34780410214655	3.8421770762944902	3.54472863996416	5.445763649866414	5.6910743563436	3.32672812066863	4.758091414923021	3.969938458187055	1.3196211847707402	0.8459419722437235
b0457	5.016311215037909	4.87227357678169	4.417544262146465	4.61639802600502	3.86074762322508	3.76591046528736	5.06275522162466	4.9619214400737	5.56135482695456	5.38662022653582	4.64657387940135	4.88319116042879	4.81756669196195	4.16760177966616	3.92745441400614	4.82243118746268	4.529973050006695	5.698867932576345	5.302639081093055	6.27910783923719	4.194581298766209	5.68315866361867	5.23996905723817	5.88934665453065	5.37713085744383	5.11480310655048	5.07668047264765	4.90588266531367	3.84362083817442	4.756102264516574
b0458	6.95354409354995	6.728413671029565	6.689172255531361	7.36983030633629	4.3662609872297	6.03610033794	6.47762146148354	7.8661449411092	5.97362112027	5.01477914476349	5.34110071440954	4.27909444380838	5.07736364146571	6.5752808836941	7.1270166433032	6.05592065122337	6.075873849578695	5.603298771505025	6.369401419659135	3.0161983090077653	6.193805733636404	4.612629756119015	5.03029654857046	7.051932889261475	6.46336683670754	5.81566911999506	7.0038187937665946	6.511847635927705	5.45093509242186	6.803326405833405
b0459	5.784183524264584	5.3695611376251104	6.276149504278875	5.99394186064484	5.85671178522086	8.43972953695674	5.75289318303646	5.64429126368109	5.77286336742082	5.25722798021158	5.86340672575289	5.5012837726638	6.71833280200095	5.7732396267996	4.89678317436107	5.27398896907231	5.51194184177798	4.5708578459295754	5.579155600265546	3.811860862678035	5.19235773159817	5.875097674753	6.865837952885689	5.479879946026594	5.84519814219421	6.036000048019	6.25407465362174	5.73387513706117	4.48253544234241	4.2142502196203
b0460	8.06162667045063	8.20022086445779	3.8854413616986854	4.13737385981227	7.05443274893675	9.8958215427128	7.04112544291824	8.63209693374304	6.88184358741001	7.29496225813128	8.24509936658849	7.85091816404978	8.60899753190897	7.47020543357366	5.6016003993264	5.23556459485124	6.91289160553268	6.14690121040775	7.582976122397795	6.3087844198733904	6.361552319514415	8.25203641489221	9.00073032688891	8.646268061525545	7.43554993473924	7.23773348410057	7.37423818497971	7.919749444608096	5.270837054765559	7.304213498095365
b0461	7.005902055305345	5.23531091923141	4.6114131272362	4.51422586830305	5.92941338110592	8.61491312470269	6.9209323151036	7.22444887855387	7.48080444513223	7.28081612799862	8.88080338373836	6.98971361756763	9.19943877792949	6.82121354477107	5.45774090355143	5.12833867374842	7.080922207240815	6.603844454236385	7.838289051702505	5.64759387370537	5.913126671068105	6.9428517932580895	8.88005699709664	8.339505376399305	6.83656624266918	7.1407387282493	6.9245137707574305	7.22324830334974	6.03434766801615	6.126305777426305
b0462	8.085620682829834	7.91162703956882	8.79247756967071	8.36179001632295	7.34412197415344	7.70199208307737	7.33984051261499	8.0430614307468	8.04086894735434	8.10610885986225	8.52423230701777	7.79881721575715	8.55702454825416	8.00099112509099	7.81226791879316	8.72625327313168	8.37669479230896	7.93242420501886	8.386593487215286	7.98298347757361	8.012088485910995	8.115644675619546	8.184995765283094	7.828102941593775	7.96690542121471	8.27656945109924	7.4957790149411405	7.543461181190225	7.8494576011397506	8.553647154954195
