log-TPM	cra_crp__wt_ac	cra_crp__delcra_fru	rpoB__wt_lb	rpoB__rpoBE672K_glc	rpoB__rpoBE672K_lb	glu__glu_ale8	42c__42c_ale1	42c__42c_ale3	42c__42c_ale6	ssw__wt_glc	ssw__wt_glyc	ssw__wt_xyl	ssw__xyl_ale2	ssw__glc_ac_glc2	ssw__glc_glyc_glyc	ssw__glc_xyl_glc	pgi__pgi_ale1	ica__arg_sbt	ica__cytd_rib	ica__gth	ica__no3_anaero	ytf__delyeiE	ytf__delyiaJ	fps__fps_serB_ale4	fps__fps_ptsI_ale3	pal__lyx_ale2_f6	pal__5drib_ale10	pal__arab_ale16	pal__tartr_ale26_f10	efeU__menFentC_ale39
b2818	8.69994966744844	8.528316430980215	5.01619875585445	7.6223294910923105	4.195384099967945	6.85348879230509	9.91267239692461	9.18263486858519	7.91873159028834	7.73865740278913	6.89956452062581	6.57431391753567	8.49424113423337	7.83684085538095	7.10897927662444	10.3331660831348	9.30669050963649	8.04092927538297	5.306462511427769	6.618003353590655	10.17942343365285	8.74230525553553	9.302938283808315	8.389169356646196	8.861743492183425	7.95699497745588	8.7257974306701	9.15639019505475	8.616201019705354	7.2871771004775
b2819	5.144348285807435	5.826362050356405	5.933738171681529	5.39050024772097	5.10192747593787	5.33333817622153	5.19528170484193	5.90873870082328	5.80092104361657	5.54941001916139	6.21611487087129	5.59637135211841	5.03930611017759	4.68025188008191	4.64756367642196	4.68866845408448	5.56654717131964	5.489616656690055	5.031336703802295	6.105958874772689	5.964332780803955	5.68244995291923	5.4273607493982645	6.426125369984534	5.140823153212946	5.61176333595885	5.32536733321969	6.094786972758476	5.715267987087725	5.64048680545151
b2820	5.81921713384928	6.2562555726988	6.397854083593225	6.17423487855347	5.9053866869519105	5.03542932962422	5.98392212977711	6.48628639309834	6.38225717658093	5.94229337795351	6.35693424954962	6.04053231913631	5.70121185288433	5.35437167024276	5.4109890778844	5.38861473259782	6.39258524330463	5.9499047452599445	5.065992851576395	6.15170016156485	6.405238452640155	6.50004929260827	5.819986746513365	6.924822925707526	5.593697513184329	5.70089483079063	5.65476812104835	6.380621726409769	5.94313113204856	5.417645371903459
b2821	5.341974761914045	5.585592345439535	5.712186401959025	5.605837258139615	5.027382032166315	5.42795747432793	5.47514356077769	5.7039447875577	5.97202522106092	5.56024172974077	6.38684803380751	6.02552972353652	6.18234166096483	5.97250127649408	5.62679624079066	5.60299008435842	5.8837129430205	5.879421144890745	5.013997821999565	6.5988883990533544	6.050530932896775	5.97396007552035	5.67614147868902	6.66631071906151	5.4943638343750205	5.86593264078174	5.9250857303835	6.4201986257864405	5.8916779896265545	5.579415297519885
b2822	5.8538137316798	5.918992060560004	6.197822627534485	6.049427958317895	5.76921022652719	6.19223739657417	6.39713253967869	5.90463115564652	6.25623028249685	5.82198309454913	5.62345503029299	5.92753396133135	5.98987432562431	5.73571357785534	5.6887819528763	5.23202481626856	6.16039133711922	5.78909029838864	5.643301282998995	6.41095588654918	6.220729422340205	6.12617996827714	5.968600442544066	6.268383601935575	5.43574974968946	5.61567041460757	5.70734482030124	5.97859570027097	5.6010472193273	6.124285957287355
b2823	2.76747942270906	2.9138061849555204	3.5134045091791197	2.13211283221538	2.370508396694905	3.33186231967111	3.25551284571932	3.94172341007714	4.08077215174036	3.62910825622806	3.54294908749196	3.80735695696837	4.61260568314402	2.55153353138607	2.73111617613697	3.46581717244607	3.76435201962199	2.89100297035701	3.47071092659568	4.43086730358469	3.530933704508305	3.4501333252914153	3.77394058860695	4.0344077430940395	3.017871065173625	3.81832716275257	4.04487985856563	3.4849966742420904	4.025179618313585	2.463359458008715
b2825	2.81737918418664	3.12406385903933	3.48080803689727	2.3834687868541753	2.44117581335876	2.96751663661677	3.20116012838985	3.08137700300407	3.73242065556671	2.42257681153942	4.14051014001182	3.37119073065827	4.03785004102886	3.23130377622195	3.27065660714812	2.76134495781405	3.25670739254038	3.23863154790045	3.43121133969932	3.3476235746340652	3.0456624416842804	2.4738013787645547	2.609913649231435	3.3906923115566503	2.71198487760942	3.66992111876052	3.71835544410857	3.648727921822045	3.8630315441735252	3.0831466582196354
b2826	2.751411387955025	1.276920070768345	1.428579825322045	2.30583199345293	1.398141144787795	2.27585258454388	1.2068150997873	1.5433110008395	2.2480574449926	2.63705304687486	4.15139497770236	2.94737882103378	2.98627239242319	1.81193398759224	3.13200493010961	2.15691297120886	2.5180553458076	2.54625041402219	3.251093856450085	3.054674464828465	1.853863268147725	2.058377814710095	1.862135162500345	2.762363769668405	2.07293728838355	3.70411431214601	3.86673658372539	3.2892762883659197	3.83901217577833	1.685130312953426
b2827	7.14936790637625	7.781369255542465	7.67189317098746	7.7054176000277845	7.629631730442875	6.87297695514843	7.10364391279808	7.66324539765031	7.94833470318698	7.82642784436506	8.08074368188157	7.8655236956916	7.43263010114119	6.17936107372249	7.22048827144968	7.38954757985031	7.80058402168154	7.458069791329654	6.871179809423564	7.251612366826845	7.696386363358525	8.10279836870974	7.5865133993919756	7.842737031373645	7.38553484805617	7.25944561790708	7.54163391204131	7.782348277457475	7.2909215805413154	7.1939850919236505
b2828	6.8905072546163595	7.08178011075171	6.921008406967215	7.53318848108511	7.2904113520889	6.59862115479334	6.82855340522256	6.80664626816424	6.90236522127043	7.04058386841829	7.32263741760851	7.40098746736907	6.72746177945957	5.56684439193549	6.49460535153562	6.65269111765607	7.30692184080995	6.636192421008535	6.375595346450905	5.88263319839889	7.3040626055873155	7.5549183210564	6.959876795863815	6.838898025847865	6.588634960072845	6.70900914736514	6.96952028665205	7.1400826218748	6.78273778601236	6.7267871487855455
b2829	8.012902614609164	7.99635034886965	7.905381030678605	7.476530507957779	7.23025813204491	7.88632370711587	8.14520794332177	7.84596010212633	8.13116395007457	7.67349426023265	8.79300562692136	8.40542356632969	7.53634948795914	6.93803115514109	7.46632639739506	7.03168821283072	7.95337737770369	7.634819894058505	7.203441679376445	6.7243659404496245	8.0289205067157	8.11551378878113	7.9964398576072195	8.372200780767201	7.502145705969415	7.61134297530376	7.54735557111924	7.90845661093894	7.412023821238256	7.573675565222155
b2830	7.59512263795356	8.60364199287227	8.22427127837536	8.405862406656304	8.046807363979365	8.90952693563251	8.7242532561268	8.33242036072611	8.55056933211629	8.1975895533298	9.31952049362386	9.31814676840344	8.79884785532407	8.76388004068257	8.48909016248058	8.57884409408088	9.14620139508322	8.59593292926684	8.08776013908017	8.550257700482165	8.795619627380935	9.06336435571696	9.232831492684644	9.341584584950496	8.424899898024126	8.37485240270725	8.30063063066037	8.49005771285432	8.163882707458331	8.67029014350239
b2831	5.279413552503955	5.22738878599126	4.851962066778015	4.74874048275018	5.01133968709707	6.00733410704376	5.44121579995735	5.61974675782286	4.80722106518211	4.23496984788543	5.71558059796888	6.17151029452064	6.15294605509736	4.85878073635536	5.28612807617848	5.79056884105043	4.98555952271031	5.02543015549334	4.866147251067115	5.86895263591667	5.797797757243205	5.58069650768341	5.735127371713469	6.46998656881789	5.41182616605837	5.46441269003771	6.02920977744527	6.3769046337682305	5.686513458976606	5.18227021871261
b2832	5.704665887485955	5.148392209023095	4.623930086024605	6.30711822376575	5.82577092870123	6.24480907340106	6.76759598007843	5.64014720638918	5.1329862512251	6.13956917543037	6.01472844224028	7.2236748316208	5.98800000234443	5.86954449751972	4.68820620949928	6.32845314135784	5.99874332063393	4.933145938402385	5.22272753140197	6.20653312492418	6.354876451566435	6.01403814752849	5.9874244601142745	6.173793841552035	5.842361789300945	6.13967798124178	6.3752629408222	6.22366910134393	5.857442032384495	5.95496017959939
b2833	5.52289386285548	5.359216658978635	5.907818523917955	2.6489105139616997	4.24040499977419	7.3005633233567	6.67308150765057	6.22765238520255	7.7533922547041	6.77178019753171	8.37314878961286	8.21077036832159	8.01400797109129	8.71228546974928	8.37276655945714	6.71305898205255	6.06469814559774	7.080896528939515	8.715112992354864	8.721865982776775	7.345389136632161	5.80908951101644	7.57958091181776	10.360942195544835	8.159743636978831	8.43137692952713	7.75142924181888	6.928894016552465	8.847685310905696	7.0811388570289004
b2834	7.8107246783691	8.42232734031461	9.063970616020129	8.63155444665642	7.677769109658585	9.11062661167431	8.96231006120219	7.98432363877858	9.24857661012415	8.60005771035253	7.65021496513902	8.59508647693283	7.81209728481944	8.76028971997621	7.75221697422002	7.05559770714767	8.51633579243361	7.51910367142985	8.305466488886456	8.564305246105715	8.00664765543567	8.25529385437899	8.388480682599631	8.04625012173675	7.6826163711312905	8.01933994578378	7.66391990028241	7.810662171649096	7.863212576802409	8.56687383029198
b2835	5.3495256786794645	5.015530566860296	5.3473677838066305	4.90220563265447	4.684873358652496	3.41633073508819	4.87876303219396	5.05598209220692	4.78398984899072	5.45808297121923	5.63956070647976	5.05580640937851	5.07976868809385	4.84657296914305	4.93798494864314	4.75290332392961	5.26115354017895	4.733767882853185	4.9684717907458555	5.598923654856425	5.23331177907888	4.965563849280445	4.7389669240269345	4.95162184700545	4.689193178826915	5.658462609139	5.24042279009823	5.403058997746275	4.9400701820422555	4.8106690677441
b2836	5.60678913831979	6.115013934502045	6.061598993730015	6.008667753089036	5.636276067209025	5.26905483941682	5.79644859738858	6.09734997835868	6.12404514559852	5.99355678607729	6.04975712436629	5.53780716342585	5.96585862102612	5.86354433339258	5.67361713266905	5.69007082839291	5.94046845728066	5.63202651915984	5.948993493016215	6.387524310319016	6.30284742266579	6.270761332580175	6.28006134928511	6.39781780972244	5.78918440092566	6.1425896457929	5.9405954331845	5.9234712829836305	5.72362673648771	6.15396347118976
b2837	5.5560321962508645	5.954061170222015	5.85164482487273	5.33139461584673	4.814064207612249	6.5789053158918	5.9040321791279	4.97606067627846	5.47574583027328	5.37684112046031	6.83925200413273	7.04867630603502	5.68989592107515	6.37237763902408	6.28333542630172	5.5002090738977	5.89068867567806	5.873987886623005	6.19651165196929	5.90748437085613	6.35996829897263	6.206224901977334	6.4424686338335455	6.1062161507625845	5.58456592248302	6.20655046696908	5.87413021408209	5.977996392436	5.6665800051262245	6.237370704156515
b2838	5.82611561113556	7.10533567959554	2.55668028996281	7.053675326152565	4.1262433235577	5.37636981716895	6.00046801192082	7.63260895340634	5.56776363496075	6.56832334697234	4.866930155971	5.52746677733492	7.34520205109654	6.34570790904288	7.15607669479598	6.45743921462675	7.24190098410427	5.631798392866025	5.157542941504564	6.20603123862461	6.86447200733916	7.411888958321574	7.376201827529125	7.05253691735569	6.8942200666226	6.77597664709781	6.60596677179352	7.260746565746491	5.7781811500028155	6.134962482946644
b2839	4.184746789104025	4.04185237444452	4.31333958754849	3.5420329270522997	3.83093878331672	4.73600905950593	4.56902554042402	4.09376436489266	3.5371362095833	3.82262774562599	4.59880643653197	3.74415737832633	4.24954011810089	4.0531952359931	4.26733142832665	4.4247183987738	4.23747289268509	4.0596283746886055	4.09414183191181	3.665788306446075	4.368966590438635	4.383581691504835	4.712885331679865	3.89934023045491	3.80515940101875	3.5370062564164	4.09882238385274	4.417988207419995	3.162450794281345	4.461840256428085
b2840	5.0462496623966	6.550825535650786	5.31073316366392	5.38284501089216	4.38084959590778	4.8788528566626	5.13981511295261	5.15004853407335	5.19810613501346	5.44649753602775	5.07858706080077	5.49624869329092	5.30228708574814	5.24806175386614	5.75010577738843	5.0849544321539	6.05278260036597	5.729653841782725	5.430032645119045	6.79088742466797	6.10889741614086	6.14353559001877	6.27170436074059	6.390759759005955	5.90955460195236	5.83095328963543	6.13569714743165	7.992303312580059	5.504781332790435	5.70950709937194
b2841	3.86102841710057	3.57481536053352	4.37899958438407	4.11110219168612	3.957926976197795	4.13794510222835	4.34705712068429	4.01505118026622	4.45948214014104	3.68457898651641	5.16348577874121	5.2830252550917	5.49548983718317	4.48694369291891	4.99903425356366	4.74813266048727	4.29257361157225	4.374858234589061	4.81684271288411	4.98917787186105	4.5152582365423	4.8249344840837605	4.788094907293865	5.218335007820684	4.866235508088735	5.01486382647985	5.44578240530074	9.787162151197615	5.3478734443001805	5.110705665699995
b2842	3.50447020820676	3.39559389516276	4.525910514407775	3.580796149805745	4.22134674878649	3.98710512545222	3.84334713849124	3.85032902233563	4.12257750944068	2.89898896394628	4.44284784557636	4.65683693853547	5.47728836952057	4.63337024453104	5.11399992740032	3.9491582337833	4.42451577860168	4.155201729621686	4.92167676264723	4.0803792217962895	4.072314777706805	4.31270145685834	4.88838895672793	4.621792840881531	4.486394956896925	5.05557016785114	5.76652031504374	5.5169698932470155	12.818356834776	4.489359183615635
b2843	3.52678468605799	2.19591097725072	4.3459761542501	4.22658935823657	4.56436918158561	2.25936552999936	1.83958938197144	2.01987333820538	2.63221826871138	1.97837118157344	3.11681505543846	2.86833458351917	4.56987286264101	3.44634500086295	4.31875089399025	2.77522098539106	3.36747990472851	3.767393612517325	4.747609811277011	2.2080367784633603	2.7028835304373997	3.297444428364595	3.030153955420365	2.490797064654705	3.86150957199757	4.25351000957884	5.19117837276382	4.87788795312717	12.7689001894082	3.189079151954
b2844	8.112076984878659	4.773384067813845	8.89109461411649	6.65824758050576	7.762157757390865	3.17783710496721	4.50222181333964	5.15504147964683	2.87396722707854	5.27947629304178	6.43845517243094	4.23704127253033	7.62314771773302	3.73950343476259	6.70447154662591	4.61268237416028	7.35634467220552	7.50285054203553	8.933623062627461	4.031448335538725	3.1502504090484953	5.140466606992395	3.658884875467505	5.326980259680139	8.447908934236535	9.3289916081402	9.41071984376418	8.560345164897205	9.119093337833299	3.9862900946316753
b2845	2.619106949015125	2.7243621742056803	6.30147341637897	2.630448829543195	7.269371423973775	1.41014210056475	1.46242035455065	1.93135507788545	1.1484692949838	3.4605614818011	2.89340083762799	2.71749175623097	2.31684715533213	2.07363345059192	2.45071122871251	2.4090230350703	3.33119241840659	5.975540820662095	2.368751504147845	3.1989821052517797	1.700879578145795	2.40394653855651	2.05543215964456	2.77358181629937	3.416482528987025	3.05402558279155	2.3487050419271	3.299410369504605	2.96522758877187	2.30248975880302
b2846	1.1758891055071095	1.7900368214191449	0.63678483350152	0.613227943534255	0.627015852133915	1.05161059589069	1.78029319100524	1.41303446075253	1.19450895487172	3.13311217792004	2.04309369956193	1.41468327112184	2.14946618283478	3.61080555265124	0.973552248278177	2.46134435992115	1.74271611544189	2.5377963900692198	2.0988368611622796	1.9863768808670599	2.70579976635079	3.208163014721365	3.4672751853961197	3.600888895994175	3.47935054495961	2.24265790563986	1.95989582263001	2.78195968564194	1.740889587451465	3.1151183756151903
b2847	2.994079522084745	2.876440424453	2.929970580768955	1.761387137982335	2.783887764594345	2.89336231658007	2.14612002747713	2.7564378081721	4.66368294860356	4.06162662385761	4.79912506535619	5.94396581610794	2.94794351742814	5.5779430409937	2.25300542491978	3.00848095120559	3.28004196412608	2.9578564022123146	2.55187246625139	3.03288180138181	5.59711565295847	3.9505394058589296	5.27470217579498	4.07225671982983	3.482321617506375	3.85029197300169	3.55246857136043	4.069787346865555	2.50710784440101	4.27150382118165
b2848	1.3451023911957465	1.709315238884535	1.212978926242035	1.862724958557965	1.095135828162224	0.953742116562335	0.0	1.16656822755288	2.84589489789517	2.60671717162309	3.35041275265472	4.57981669522889	2.12970564774866	4.1812671999125	1.17780786057615	0.0	2.02641510467084	2.055427221227675	1.46725312949755	1.196537549778994	4.1450199680754505	2.62815078957903	3.33844437281392	2.5719168696122496	2.6060075333924	2.29619414957957	1.53259251193538	2.649990381307895	2.089050698822895	1.0747194925919035
b2852	0.7306555473854339	0.6179733927225695	0.203598838633158	0.0	0.1995179594962245	0.410414224544033	0.923137631048106	0.149651357971266	0.260186302738971	2.09705213960871	1.05453362308855	1.54412750981646	1.57358770135824	1.44373883992849	0.0	1.1276329155119	0.855787437369117	0.7056948707141966	1.0626583447058504	0.3669666562151615	1.3145472710111101	1.303214514883375	1.85022707370149	2.13290902442282	1.3424583951778	0.425965963534269	1.22021080247514	1.675364330029155	0.9904453095740084	1.0152575826851886
b2859	3.19564430498968	2.9472352496967202	0.84952710680407	0.0	1.299269056437285	1.7080874935354	0.825282723760228	1.70454410254287	0.749188318467724	4.12329195020177	1.16144179734465	1.21432036778346	2.68864320226627	2.30767305577318	2.01964242951489	2.02209871856978	2.23861400161377	1.258361992042645	2.06009517362277	1.873745666747245	2.6241398612976754	2.6857140942210798	3.04732782333157	2.917436969978775	2.4386879392267202	2.51930045473137	2.74985256096448	3.513966997776015	2.6016576860079352	2.609679266508655
b2860	5.56807821360289	6.298566266757345	6.328151503024715	5.96969461502689	5.78421191346885	5.9540548962251	5.89604691162786	6.2427440172445	6.66017835327828	5.84798781005126	6.27357264336329	6.39687359911975	6.13060676445204	6.01338963326451	5.56922567644003	5.0813662485198	5.67327033678721	5.496161391845515	5.906225479764146	7.28621134832572	6.085509311563995	6.4287020418588146	6.416563488022395	6.32371965507501	5.18560212480824	6.26051550974851	6.99749751972423	6.40160797261313	6.2327516242778	5.85470728993183
b2861	5.61186118180038	6.304115322523	5.850589129043615	5.820502612143775	5.309646110953405	6.23139982700005	6.11153992317846	5.66273413077792	5.9849007013693	6.1822639392697	6.23153059122527	6.87727585692702	6.26105969108671	6.42702464988414	5.88914655858212	5.50760389816426	5.94972619410176	5.832749554316646	6.173523154034765	6.559900896615165	6.480682351004624	6.024514012658434	6.624715598812495	6.966154931309915	6.198996964390345	6.70283127094642	7.18785149910229	6.57072769645179	6.4898444195914795	5.851542656311485
b2863	3.9029425709705947	3.8405332519219195	2.752459656250025	5.184314747709265	3.883389808777995	2.67339746690786	2.34189408425641	2.79823053685113	2.12114438846088	4.79209941821595	3.98010215325784	4.45178538645569	4.43176115022014	3.55610946742274	3.6793454630137	3.94008353098272	3.67426009069537	3.40387847086025	4.12840687366959	3.955839035491665	3.8337009711967047	5.1731717594888	4.94082800940064	5.007700070367585	4.563805312169	4.41815781743516	4.37334709689445	4.834859612705085	3.8407238608854453	4.40303770909183
b2865	6.428695101440869	6.474814186579115	6.23861108000634	5.90470349871223	6.288842819134825	6.58412030832862	6.74206804145345	7.01050186566492	7.19852278188119	6.3924105685286	7.73740131690029	7.74940338176313	7.73166247877313	7.6651807423732	7.17654105919242	7.49217203908179	6.53730150857114	6.7454929577888	6.648584253375365	7.23029437053137	7.166040801342505	7.115819904015154	7.40679381294085	7.42520802772117	6.95592983966682	6.90442314093272	7.09976587346617	6.98800609780093	6.92217478058799	6.779059230486145
b2866	4.869839776124165	3.257772384388325	5.16960220659917	2.972310200939215	4.011747776911335	3.29694541087217	4.78154683870498	2.9128782003416	3.63082668660145	2.1546732928353	4.51667185750628	3.81622112233822	3.9279174772007	2.99867130288251	3.34929907857291	2.87227359261773	3.60777046614483	4.206315188641829	5.198787226932735	3.634001830676555	2.76046749082427	3.3727586518051353	3.89815043457664	3.2624039972450998	3.919725910289465	4.70770081889008	5.26681905757668	4.18548095219156	4.969646091972535	4.24434918988838
b2867	4.99479416349791	2.971613348591475	4.324074079972535	2.337097100705575	3.3177089963534803	2.7372941874535	3.52677832396751	3.00313374997798	2.90669689408024	2.61673104122743	3.91213658341052	3.48573984130574	3.44675380980615	2.45669836554571	3.2220877030256	2.49544024412598	2.79020530656676	3.19968236267372	4.198575967958121	3.63163170989646	2.214973718446695	3.0161696838526	3.35092922350696	2.79123340004227	3.0753741137513098	3.48788048706094	4.91423006006008	3.45230767355205	4.466591808248765	3.0448428332671247
b2868	4.209683572442016	3.709565748184625	4.39106620563005	2.97027992576254	3.349526565216335	2.83345034971465	3.91855358989562	3.24101769485282	2.73593985762828	2.80255170022553	5.24895667849914	3.11866246834572	3.62345319972095	3.44049556197203	3.63596407955266	2.3905518872249	3.24883586246514	3.295416159016015	4.528619960591395	4.653164978832525	2.56508598802839	3.336162388910695	3.902629499067575	3.337020342307305	3.1823089739660197	4.56266995350879	5.0192652013527	4.041336810561095	4.982644045359615	2.6815977056801197
b2869	6.63817396218969	2.96458659146134	8.44475619047217	3.02263464902191	4.898386056134015	4.64076496763609	7.88814101789289	3.59511632136367	6.34426277520562	4.04075586182542	8.87186165860144	7.13998458242875	5.76957697597498	7.52446126189999	6.65161855185803	4.32449031925354	3.34966360356197	6.892872487922565	8.91251351768259	3.5513032518485703	3.728644763180565	4.316419391495071	7.060663111022025	4.4564631665914405	6.314022088936425	7.00412662427998	7.5335397063604	6.260479059348735	7.111491607365171	7.036376577084915
b2870	1.81559214412474	0.46048448660741703	2.8182539909473503	0.949330446408157	1.5361872176907951	0.816255824242133	2.03852419628676	0.463696044173802	1.02014622178007	0.756230902776802	5.00574726282323	1.68495011982281	1.49971843750177	2.21596075399092	0.596988404603494	1.61110655795578	0.953152939126546	2.09153872479118	2.30246495660405	0.971735565579526	0.744946112131566	0.68194205685903	1.70236132340378	1.2092513156902331	1.2674475587503076	2.06230728999948	3.24110966395246	2.037669419677385	1.9007301756847301	1.2501794069868049
b2871	2.239094899966185	1.4455342620399199	3.01749100913642	0.945869570021682	1.765287980551075	1.86772612548216	2.03304707701085	2.17640906380779	2.28231328161645	1.61205186250765	4.56758672022685	2.43520070297598	2.69067669280418	1.86326048855539	1.33911819531843	1.75929676890691	2.0372779285425	1.88592288841849	2.200672236795645	1.88521539521531	1.3491281885762336	1.54188496749894	1.646097850165925	1.789729006301275	1.37680498814104	2.05680130488511	3.7264927025209	2.1649641247815747	1.698188861139105	1.61774276478306
b2872	3.507660309615185	3.000793636352975	3.5617546896394296	2.655506078910345	2.4773398043061103	2.59614662311537	3.02272729506085	2.34981385585307	2.72528690754505	1.59999740985696	4.71626500668058	2.73553207589686	3.03296843987494	2.77878586181844	2.91606941619763	1.88455153105634	2.70473005576899	3.03589528420272	3.478152121741085	2.8586891884046	2.2058589392652648	3.1438007607637752	3.504918964644065	3.392049761805615	2.8429263794427353	3.20070080518873	3.79086794850625	3.50623718614355	2.870049333404565	3.1383193547336052
b2873	2.190516080279255	1.9407726222599297	1.7894962666849	1.550338144923335	1.91847687757309	2.03768265739974	1.78603301530276	2.05282336616854	2.01558306732355	2.27776609272022	3.20222605155636	2.01654887112617	2.51416670812587	1.83334765862546	0.911492175351584	0.91301970375379	1.98178101313858	1.96789965261663	2.5269919713643647	2.44844565371586	1.925644620918485	2.259787625678795	2.31882115167687	2.3972968404482247	1.5533323054802	1.60760634320727	2.10532497373107	2.74939096435524	1.9298943420328603	1.68695327728578
b2874	3.39472090691191	4.30745199750974	3.6639945128489098	3.712562800087635	2.7915238874189248	4.3171889300749	3.57395955855572	3.6930157404091	4.20906301815808	3.4159707243155	4.80806610680876	5.05443069076143	4.67210339291887	4.29367137184529	4.22201425176132	3.40813444222871	4.01190732247324	3.72683236830974	4.61302114461313	4.7485464280077245	4.492082203927145	4.553853447769425	5.02091382254563	5.21280963263312	4.329070016660365	4.30376116550017	4.14377691472718	4.523863217250465	4.3407423699157945	4.1407831543772
b2875	4.3518359851120145	3.525376641577465	6.0530658895445395	2.30230831028776	3.542118269306735	2.77669948817593	6.10323020143079	3.39712977441297	4.49244532056646	2.25890978350586	7.53582796475975	4.66363346295311	3.32759936272021	6.33356933215851	3.66004264827911	2.95876824226988	3.20630703459621	3.957600304264485	5.82511328796891	3.814413344184185	3.30635604377045	4.042833137510815	5.647302965431615	3.64091489840812	3.5748510804149403	4.9112409147803	5.7456161482626	4.08371389388561	5.31476536379593	4.783559250253726
b2876	4.10337068714554	0.811398843636033	6.103132960202901	1.10628463945147	2.3915763708748052	3.20527895051053	6.76266223298149	2.10992943493877	5.28906734993893	1.87180015738071	7.51567384126125	4.64059358821063	2.73218887985002	6.09915225297254	4.62890327447433	3.32042280869978	1.29005637055546	4.21854096276893	5.42132898443376	1.724461631128385	0.923984546738128	2.073503441948155	4.6436703034916995	1.7955639693419	2.8529980733240548	4.56585676200779	5.71774132435924	3.453163793397145	5.0964372926158745	5.24776843540462
b2877	5.534295668274	3.6467840084926797	6.29363969386666	2.0167973688822203	2.416320402824845	4.1858673739298	6.32764343175212	2.29138976951777	6.52868685903539	3.35121172166705	8.71358919312797	5.11648053758143	3.24067257858147	7.19743628333622	4.8272172451949	3.91427520981718	2.61594696591083	5.48234206903234	6.513373494904634	4.078413952483105	3.19361554186166	4.124252394571435	6.8377876790777545	4.350286342312344	4.289722674470459	5.84063595326942	5.524252121879	3.818932537086715	4.727642686287799	6.056385911702715
b2878	2.33479393400803	1.4329026704378451	2.572685988047125	1.708190389887945	1.1952130706679052	1.6420075975327	2.06596056080145	1.89562382463639	2.13167892492447	1.64139558185179	5.99001489086119	2.34730164539026	2.1172048266215	2.72413564586853	1.25072024350795	1.63552478175781	1.71354335818084	2.096521945012345	2.286654370652415	2.2767648058617302	1.7424577056318151	1.9102915401184548	2.18015475340519	2.239760745833035	1.74553444113776	2.12397467200231	2.4418570817672	3.0977110919158797	1.9576308285119048	1.97736959601016
b2879	1.39966798077434	1.206487236688573	2.062816914158255	0.633506126553275	1.1634674417806241	1.24109204396381	1.39232579803707	1.65611898037879	1.95111170488076	0.0	4.87134642009851	2.06236233264671	2.09640756093747	1.75550486756668	0.0	0.386194661537615	1.56442553719131	1.9334523258583	2.246145026770425	1.58736351574793	1.202237775915785	1.599690942530935	1.42911526650897	1.484845132192945	0.7756392653576369	0.775459710575584	1.44479998009806	2.27456386809408	1.336877371298415	1.969409901458755
b2880	2.554245743190815	2.810792441636395	2.4878513881123148	2.091678062184275	1.9181116197033101	2.16467295356329	1.57369011000502	2.58836029130264	2.468105610143	2.8699051608235	4.61103080133693	2.13128889113018	2.55633994943899	2.33541300538557	2.04584487166723	1.36070917103974	2.52666984218947	2.39862743207836	2.4333127235310847	2.573487206359275	1.2653657471128466	2.782605775714955	2.43764031329091	1.673019947789935	1.27219685980806	1.77572163924686	2.65058464186805	2.5850390095822053	2.164104226492755	2.47692998118742
b2881	3.35364240882557	3.300280290233675	3.5830259433622453	3.011032056324715	2.905153628957155	3.4934847882114	3.19697541980631	3.66617321026356	3.32314232173496	3.46071370724484	4.93679260845993	3.85038043601089	3.60762709660919	2.97786635954139	3.00363083142929	2.18699306589217	3.19517853777467	3.40045749654846	3.79626957767913	4.239498506720475	3.2688283905543196	3.74887359709856	3.750032845062305	3.99619449595614	3.00127766613966	3.23339302454907	3.98501069877107	4.62443447559674	3.33475484109431	3.5329261573525397
b2882	2.311459722800875	2.29545339101396	2.773178970184205	1.072911797096165	1.61115535591816	1.19769998590914	1.77503155415856	1.1948205786382	0.662433898896559	2.83824922033859	2.73246816001042	2.00488125947882	2.77142478031018	2.13145865200774	1.66853249202987	1.45789431742488	1.37393736265384	2.582296159615635	3.385580571896895	3.015423862729935	1.7503994978295752	2.81470417239982	2.84802367436225	3.2023876652833803	2.5865964771386354	3.23875645623667	3.29609656298664	3.000188741619305	2.44234308644209	2.528882769985045
b2883	4.427193695633974	4.468120846656426	4.39815712879192	3.60929131867862	3.47104820368912	2.91112786346703	3.23483224221142	4.07454395170652	3.47273364012908	4.38522543921162	3.81841464149569	3.60812179867593	4.022965946343	3.9407128908581	3.8492576283351	3.27096512362765	3.85947045558727	4.056474993100505	4.425457876723355	4.251547041063175	4.10598839592298	5.035933452191481	4.9755799361344355	4.686146706441085	4.03244626076509	4.18571016486171	3.92777066485148	4.460798646134959	3.8922101200299553	3.6078950965672503
b2886	2.78331116149512	2.342439706385335	2.729058558227065	1.7003758884340252	1.085761925150981	2.71204721275549	2.4358300902107	2.83746781214128	1.91799188932501	1.81328250486953	1.5942042241856	2.90049908424594	3.30643319731744	2.89730810667438	2.24507319805407	0.874306868452771	1.71246583181772	3.031765098122765	3.80999062779068	3.962281153650605	3.03770444439072	2.662205583879955	2.618596732919075	3.2297842351434847	2.634769420959975	3.27699379271414	3.4962447075982	3.4975658407848	2.6959011835513302	2.8495165085027754
