Gene	42C glucose	Acetate	Fructose	Fumarate	Galactose 	Glucosamine	Glucose	Glycerol	Glycerol + AA	LB	Mannose	Osmotic-stress glucose	Pyruvate	Succinate	Xylose	Chemostat u=0.12	Chemostat u=0.20	Chemostat u=0.35	Chemostat u=0.5	pH6 glucose
zapA	2.2724509216062194	2.0720793058202664	2.1695622838066195	2.105029895173734	2.210009136936359	2.1624205618777936	2.2073606902494753	2.137212303824479	2.0684915763370006	2.1706335753417147	2.132562159817959	2.426461612122699	2.1739831918289543	2.205901468809143	2.288686962082798	2.0510396707008645	1.9132008146669748	1.9806817785309314	2.044040114638623	2.2383767784899913
gph	2.174702175629288	2.0374154720243576	1.9506183787417	2.114625502005999	1.9092191862264054	2.0510882915805997	2.1656336064363377	2.0966106906616706	2.09544864196874	2.0252592762316417	2.016994808617601	2.1456085837509886	2.0935371102877225	1.9922185917565942	2.064616776989803	1.8893040133073202	1.9656310610792265	1.9666499934732202	2.014893180199166	2.1125524814666323
yafJ	1.2705818409406295	1.1514390975815068	1.0836832180531721	1.0384632101862796	1.2540324709415995	1.17028892811729	1.0691572412278734	1.0853870816666815	0.8990538891328577	0.7571383323641541	1.1228312679350214	1.1940489899384739	1.0855779902504252	1.0045047862204786	1.2473615086732266	1.2330933637518524	1.1425808451251274	1.1410783991024622	1.105340904539009	1.2896887958498573
ycdY	2.0090406619147934	1.9041253270728502	1.964249503087831	1.962641602127205	1.7643395469868595	1.899444209942228	2.128896343790569	2.0540737384664913	1.8918383637143574	1.8110749452598744	1.9893964948201752	1.9755594910950094	1.988089655246024	1.9809563037377151	1.9241134023549313	1.6397553556303148	1.7213014664688902	1.8225973802125048	1.8729979591231651	1.9083885481055702
ydeJ	0.370046609221951	0.9346769771639226	0.21209788284432912	0.6220297487532572	1.0043072457043605	0.7507253195093193	0.3779679119464267	0.3063706618423447	0.26857593612480885	0.01621323543495292	0.3220844691704023	0.6151766352179399	0.350960764467921	0.2954243147111936	0.2370724731860853	1.5010199494185448	1.192185250782149	0.8247546699561054	0.5375996889113476	0.6232033893510174
ydgJ	0.8277016080740498	1.328343775451558	1.3724239987594684	1.3993962845214218	1.588348155772801	1.2818637758548683	1.0182535653875244	1.308837038601359	0.5711921700474305	0.7145648575678725	1.3000215363007688	1.148526535197263	1.4183264114517617	1.473677882891782	1.2919952468119156	1.4496581608672146	1.1610467943710052	1.1430162984561754	1.0859801347788596	1.3070476774989273
yedP	0.8180146390905964	1.291349657768595	0.8672811590846708	1.1947952317851092	1.5677259947768045	1.3143640227369153	0.8936579181396296	1.0947085736723032	0.37011320730478686	0.7024033125750256	1.2760425546281375	1.0981447237154578	1.0284317951925916	1.1118953869527486	0.9205202124791342	1.7013266030891954	1.4971498479020247	1.1692286832877885	1.0064499244965894	1.288586236292692
yhbS	1.9448676949148014	2.214434186125554	2.053014317751382	2.20480195434152	2.2929095470379885	2.1463252460332516	2.095292512618507	2.1811009458435597	2.0381259956007862	2.148140116461367	2.3072319378866193	2.1184480744130783	2.301830521255852	2.0992852962271398	2.096801619818289	2.396480043990501	2.2912791604404656	2.1651708693470892	2.112977987126886	1.9710536980386075
csdE	1.8688420089672877	1.5294417662532083	1.5702598328106008	1.4714768267853555	1.605077024173051	1.6369223691274017	1.5889892903933878	1.5715453133359853	1.4210454994564612	1.425858815043047	1.5238664167132536	2.0207892785125785	1.5137383395737374	1.5263329459236294	1.6911516234605457	1.4848809384243709	1.4815746816327215	1.3996648842407207	1.4867658912403865	1.8258703999161006
gloB	1.3837327410647675	1.974772173583315	1.6037372055370602	1.8007059162326877	1.8123535699631586	1.723844311444157	1.7480357866903011	1.7734256574068334	1.5426101155190495	1.5244586692944426	1.9362504790387691	1.6760453047762272	1.753349396119319	1.811256515825982	1.622100970875843	2.0238332950582967	1.945544257271017	1.9213696248515144	1.7343012537011047	1.6008107282550488
ytfJ	0.7979613963922282	1.0493440906326932	0.9407164954999352	1.1858828245221722	0.9315191848897221	1.702883029013291	0.9435760634151614	1.1148149611855578	1.638779971301195	1.6820781818947181	1.2103293911651691	0.7228832232328322	1.1679006283370137	1.103054633351403	0.7201902111999857	1.4815377071938236	1.5885485033678333	1.5694017203631963	1.3850849072521547	0.44487648033798355
pncC	1.3231780353293103	1.3706887183045915	1.2918295467228607	1.4490722327818266	1.4624850725457765	1.3166222328406005	1.2357881333847027	1.4250090141812835	1.3633839723598697	1.2614104120644856	1.2936744546627115	1.3636339674161337	1.3888019122412336	1.2715115470030085	1.3265716361591153	1.4714184380941735	1.5308665090014517	1.480891282062319	1.3840835377808014	1.3139923858336071
yecD	0.5756861095178445	1.1053406753898978	0.8736896323808296	0.859477264012148	1.2253270324295513	0.5333807988079132	0.5547007197162459	1.5450664781999452	1.050410853417926	0.8609150230806835	0.9338290910236048	1.0363385935321647	0.9637103946695731	0.8714592081610317	0.8181398395435527	1.2215865020645558	1.3595475131740151	1.2533008169461084	1.088292059337572	1.5826993602004393
ydiI	1.9300204748524163	1.7854175644184034	1.7542509804105209	1.7447456268920423	1.6865350773543744	1.6751230394132313	1.7931680625618607	1.7611164350366681	1.4641186468572809	1.4422515466122119	1.7347283907547641	1.7594586678527941	1.823009298873	1.6911883038944473	1.7469665308664655	1.4821257843331848	1.5886911072014192	1.6257778190474412	1.6302679311381314	1.7420305175041384
yigI	1.8151859812696525	1.4578600434334472	1.300439256615899	1.4628035319415646	1.4155389506269949	1.5203086013354643	1.3252900928604632	1.2965184296580394	1.380794157848744	1.4438214614628244	1.4040243254235825	1.6915847038650094	1.5075463053979419	1.41742137460684	1.5000229763414068	1.4166727818266562	1.4266634943722856	1.420371937788663	1.4581994493495118	1.6984599167323275
cutC	1.0181301003847292	1.028828650230361	0.8267993158312024	1.0240585107470972	0.9642883330604051	1.0968010851578245	1.1840029547185826	1.0709989766923602	1.0822097455577941	1.0418574632962256	0.964185742973035	1.175160959969172	1.1006962079861473	1.1152681870458472	1.0393262233195937	1.057169475599547	1.0811878727665418	1.0097642592765579	1.013257200853882	1.0489982544185699
modC	0.16352727323457775	0.22902820989683434	-0.0074964805196443855	0.2013957681520759	0.2634826940766607	0.30991711017504103	0.10559820085611911	0.23096768638517837	0.01833424582620984	0.16258071060961302	0.3107708645749154	-0.5894119219114909	0.5637383520404672	0.09894125596655283	0.0155528871720342	1.9549569569334062	1.8881821559874872	1.7367511656651082	0.8686964516354408	-0.20589806760597185
ychN	2.120798784406362	2.872612154731764	2.252912498635466	2.6631728523948506	2.5177042977392308	2.549218892275865	2.603057033844913	2.4234611177436123	2.549721535171557	2.4576536541378284	2.4712144400727603	2.2909095596665203	2.693486552677295	2.352752849609763	2.2649019754721884	2.765545914430406	2.7153904101010395	2.698409888848628	2.6030804750639347	2.244518995251591
trkA	1.0930954346878194	1.1245199178225316	0.7976389040629263	0.9978579276018547	0.8582762701802888	1.0479274894955537	0.925519952773303	0.9737294371461727	0.9090524401914798	1.2167000872802183	0.828853633735568	0.5243949362008239	0.9396932458527995	0.7592610138686047	0.7514680022521157	1.4352684776886844	1.389819140912626	1.2296150125818943	1.1713288577822012	0.7244588330197231
zur 	0.9724467182499963	1.3751032694523142	1.2466105226501514	1.3455050238683401	1.5563061690683735	1.4456276714370413	1.1436321723880962	1.3453583648233522	1.2664141401793492	1.1936031241738605	1.3655558268030397	1.107743117330843	1.5173520084978849	1.2868903786450678	1.1886987665636732	1.570153521227723	1.5455761579278096	1.482206382563461	1.493768222727398	1.1299096610659267
dsbG	1.359851793890543	1.2223277073664474	1.4678264075620915	1.360922250362165	1.3718510039752498	1.392013930403274	1.4124759210080293	1.4201367323512064	1.4145872574134315	1.387170749837415	1.4255402912790702	1.4983752911346977	1.316817372366556	1.4175730670076379	1.40301231615811	1.187979863302135	1.1609687746417607	1.2440320830446159	1.2387942405075323	1.4889354300237458
htpX	2.0444286357441683	1.8258405411416108	1.9052060278508576	1.9730184566032398	1.7141428268866106	1.996555815766052	1.951500118223923	1.930969098805185	1.9137889231581748	1.8117322388422898	1.8818323753212671	1.4570000395835159	2.04512284711683	1.8367425009167075	1.777159855507218	1.8411340299570451	1.8266596401480877	1.9235329304028446	1.9689369914287767	1.7849944455761764
ibpB	0.9155442004828113	0.42107278473651794	0.7542272243990141	0.5777294164849782	0.601266899994219	0.6459382306183111	0.605391166205965	0.6606576218618077	1.1621748682431088	1.8174978717586228	0.6413273045314752	0.46367914398847987	0.48075071387720814	0.6840895012010292	0.4178882286418041	0.6770300968318667	0.5847713700337669	0.8449947111862987	0.7464489861680732	0.2910031977709003
fkpB	2.3572749064348604	2.6051486192834123	2.531074213139935	2.5435035388882605	2.5161654580043264	2.483919439265499	2.396042462770529	2.4662373372282422	2.5792390984101727	2.5247882350239537	2.6326068681848485	2.3430388599754313	2.4494845553971687	2.437956261450965	2.347969967472776	2.257598145832217	2.401272924393184	2.368861317947008	2.353233377544492	2.2401857686571613
radA	1.1661143397384721	0.8049734477326855	1.0489852650122735	0.7796231642225199	0.9647386648059987	0.9202729854266554	0.8896392711122497	0.8555053806432448	0.7990817216794863	0.7642760332192708	0.8706465289998274	0.6539133178399913	1.0128847965566772	0.8736304797715743	1.2137259945111811	1.08110949203208	1.004886007862605	1.001945008034711	0.9953088245878741	0.9139889058611055
tsaB	0.7894858996319399	1.2171852167902601	0.9035105142597001	1.109463427311946	0.6884829190991621	1.0992706895298325	1.3191502739612224	0.9815799302479737	1.2336838799831569	1.4206654150269136	0.7276299335020369	0.8732097802717872	1.0944678411464746	0.790455745375927	1.04052286205016	0.7849069481026654	0.8727398769306917	0.975282246768302	1.0181225434162335	0.9303488796913622
lpxC	1.5648143375300565	1.3742450270606246	1.289565588080543	1.474839834627888	1.5457838248840663	1.4096200202520273	1.4162333748202751	1.3939690749666596	1.3234998851970647	1.2036718018529147	1.4492870691731297	1.4581182101067507	1.4179118126372385	1.3896930494193287	1.342918922172961	1.514522370056795	1.5578785169132987	1.3960116478675857	1.3392561350265746	1.2411239817886597
mreC	0.8506128905457853	0.8336992700416196	0.882232072401619	0.9854336834486048	0.7737335448891584	0.8971879243244386	1.0092141588418861	1.1393525762935992	1.0398682468357174	1.0230205430398176	0.7989959222363163	0.43940240311071543	1.08600913904317	0.7935117817104632	0.8656256388401444	0.8383207953152098	0.787688571020014	0.8678366514982204	0.8971700360195716	0.6346105156649128
mscL	2.4835051979046012	2.4573400832161822	2.4150145064443054	2.4762829298983715	2.652154853841909	2.7114878616021727	2.4463059581388036	2.52438596709066	2.315710610804206	2.2995207465520453	2.5065802922122087	2.537113238169095	2.4160591465211874	2.38928234084397	2.58911123719033	2.781375323771622	2.7492402712091377	2.6256316089000036	2.599200757465469	2.5530730163542925
murI	1.2416357531356657	1.2215159711831645	1.1393968483736387	1.178430778605231	1.1256451435705657	1.1609768691196143	1.1230638111548643	1.04016770517954	1.080460119101029	1.3488367749566865	1.1066539695497424	1.1868591893044917	1.1721480196850207	1.0733617594307427	1.237234739113645	1.1837151524102707	1.1982317225360333	1.2894250189831389	1.2473469436986373	1.2286601959915684
rlpA	1.913475522779924	1.6839605807405058	1.812711858496534	1.6570082380182534	1.6683925352343074	1.7564656901182298	1.7605320065195398	1.7004329640301041	1.9277438358288648	1.9414818351722027	1.8186672219991236	1.7039070859605936	1.8518627528685057	1.7971788337315775	1.8965207484338402	1.5404808634677465	1.5861884852171397	1.6678928751390414	1.6912172801523095	1.9834292078844873
yeaY	1.2880319265357791	1.1263196492389616	1.1746398733071073	1.2122831214053382	1.6308307755699751	1.219191721189485	1.1634826524649617	1.1099088174227256	0.8877144138947392	1.1133024669238352	1.2016276937066177	1.326632128456717	1.3427806809320773	1.1399789108062042	1.0830151656576548	1.7901038822753577	1.4625413549695028	1.0577882863943644	0.9959721136220585	1.5722936168970494
lptE	1.9634196900172556	1.649517869833108	1.7416100612256387	1.7056282357169055	1.8352955383055076	1.7777461646246226	1.7846371644496068	1.7072299630714494	1.7409795995520139	1.6457382635851283	1.7197243225769647	1.9894757791601567	1.7863583057695813	1.655261998629796	1.8035278397333405	1.831923954634882	1.7750974749419304	1.6900465198995653	1.6672852848079227	1.8372106509288246
ytfB	1.5905450111088366	1.6308849570588335	1.5136691755242229	1.5976974258803474	1.650013886094353	1.658761021332003	1.585699946690289	1.693532555477239	1.475033606331866	1.4266247435334685	1.5787836048294308	1.679469593518316	1.7622242388471814	1.4589208625350774	1.6110601396788216	1.6857454440965558	1.656506638133044	1.60335897863924	1.509580526349815	1.6264683905516921
qorB	1.6152371299381794	1.652344023350204	1.7442755996329908	1.604305891237792	1.7233631671833252	1.684230602825312	1.7265076784059974	1.7037945866474358	1.5666431471139823	1.1965612455649777	1.7367943999843778	1.6443835583675084	1.6618105747074798	1.7304274935318873	1.5450228957138308	1.7263146036893038	1.6994864172604474	1.6314474758926438	1.6863888318586213	1.9549523723733444
tamA	0.8489188196054164	0.8100688307552012	0.7224763158382167	0.734500318379312	0.8866855078377115	0.8961866691459058	0.8547340077927065	0.7946849220214002	0.7980722339810782	0.8583764176118097	0.7245535722102742	1.0900099662614187	0.7530473026405743	0.70372325125468	0.8512510848538467	0.7201133922043066	0.7785995674626136	0.7116360134608426	0.70204138012995	0.8758764760580671
dinJ	1.3251748363411913	1.7121052476606309	1.5370360285295797	1.5507300258271777	1.5807812589135282	1.5754868083425435	1.711584802324072	1.4759717874664267	1.5558875359903188	1.6162299181920408	1.5411009087540668	1.553445105607199	1.525628653488849	1.4566168944662357	1.5607369356731493	1.495093350124131	1.5185594904760207	1.5356335384814335	1.5302407131867086	1.5230807659435324
hupB	3.5537471223764303	3.8836704374502986	3.7044052745762706	3.9842006054426236	3.8265458625760824	4.013806308353808	3.9198389160708107	3.917272940470027	4.0378383497147246	3.983227434197179	3.9773990687114598	3.8226234074481935	3.997687887849932	3.8631540060690557	3.8460603105109135	4.049217789204775	4.1008692856647135	4.098178790099268	3.9370613239168963	3.580695042023925
mutL	0.16967287830534392	0.4392935371016776	0.35685219842157273	0.46745339168810424	0.2556824649387491	0.4637693983702956	0.20323533770901256	0.5217704898891028	-0.21568987356900493	0.11537861771203119	0.49299359501546636	0.15489758790612518	0.5989086483639823	0.3900969207812282	0.24231730633820317	0.9737888454602266	0.8953504968080128	0.8495737740282238	0.7828631587943152	0.24665500762233128
uvrD	0.7450036875641227	0.9296067825631518	0.8394378759463225	0.829468610964462	0.905943924404185	1.0057556818245055	0.783921414086882	0.8883292943643062	0.9036297292772066	1.1546066681269123	0.736029569966152	0.7777103679665164	0.8496378631974695	0.8275128715490546	0.8836449036002259	1.1350324537928032	1.103104400991965	0.9933044265098144	1.0660515810396336	0.717908932676664
xseB	2.163185524299818	2.224320642515283	2.2058502543668395	2.3456260231482537	2.265519853419416	2.2179205015750854	2.2614689329696938	2.1838987717825686	2.1600829590053396	2.211174214672559	2.2747690073661704	2.233314198524475	2.181234743098856	2.337841238307403	2.174374906814026	2.2007611608533266	2.2237631953565002	2.170485207451688	2.2118357564079214	2.289656725701894
nudF	1.4604471875367244	1.4473269487579221	1.3748954574201102	1.449410584267371	1.5454938294573226	1.398265488584811	1.4394964284796006	1.4312516464990406	1.3648265721596524	1.3323385702912385	1.5913766744670788	1.3972081496177025	1.44510246667457	1.3328533795793291	1.3272545314784687	1.3873683028339499	1.5006008286207735	1.380028087294356	1.2780284367470036	1.2436890916068815
rhlE	-0.9460823116048852	-0.1925081248979905	-1.6738804505144196	-0.3488919820090043	-1.6148446835114896	0.024115612455612535	0.6873223744325966	-0.36147119627116064	0.11133277475844254	0.8136835145529904	-1.2550955790768124	-0.7502558734698453	-0.8152662957375646	-1.6429571826740421	-0.7649984112043807	-0.6957442576992217	-0.7678009832984195	-0.7626760689727298	-0.2697311138413523	-0.7810426043410232
nudK	2.720211660773301	2.4403839082682097	2.6874700031168746	2.6325171252540973	2.504804305832981	2.5957586727476945	2.6938009293594765	2.666435489331099	2.70423879584296	2.7945846230776925	2.59196530170398	2.6202242842957064	2.575637116698814	2.6012969301478828	2.6876927520442875	2.4825212210061878	2.454082699209268	2.502589050136201	2.575153692080623	2.6201568586530546
cspC	3.9092704621971843	4.012555540273684	4.08949732996045	4.1059675991568	3.9469415903179583	4.121228354277966	4.066834449284515	4.064844323104152	4.158945812737986	4.148361787205804	4.0939975618313795	4.106606416143056	3.963829130004032	4.084546681788618	4.090534074876482	3.9269212738443295	3.9910116635931328	4.016891813713409	4.050684849279071	4.140773640330381
cspD	2.34237994887868	2.8552608516909617	2.685018712744208	3.1539912182286236	2.985412771146926	2.9148987703772944	2.3933905243004365	2.9815330598133816	2.9929774103104014	3.109993178280438	2.9823639610310457	2.140424435227331	3.026521317498142	3.1453510170477674	2.524474048014863	3.1850201379764753	3.157664996625882	3.143303998638428	3.0116735478605863	1.6954775751193234
cspE	3.164526082302868	3.276026062995245	3.6094297133489395	3.569632275576548	3.382206849686321	3.5028149615380237	3.532157947264451	3.5702350981292748	3.5437667785243283	3.717105820661891	3.484362487043675	3.336314591123421	3.600196143444843	3.5892367555824425	3.511972217537567	3.260561330814999	3.2998930089708614	3.350002518714103	3.406881061476145	3.3550494456469813
glcC	0.5606106041721295	1.047285600861277	0.40249823151516767	1.238606070846112	1.0270689375015827	1.0463857131121885	0.5649826417481678	0.6855224516995574	0.831348423580949	1.0516340859290527	0.9679162653653874	1.2737255308597384	1.1107240860997203	1.0684583535231993	1.031676016276283	1.3551320152974717	1.2254766622924864	1.3195387082904069	1.107719662295777	1.1030482579893548
lrhA	0.7968236243421445	0.539288089705369	0.7782363475871448	1.0032825530578937	0.9471386412903623	0.808783221339186	0.5445635050666506	0.8898825936491616	0.6774524869685259	0.7274148547533689	0.9238006568969613	-0.029324151161541377	1.0540157335096485	1.0114487857609127	0.584449981637715	1.2372600536093643	1.040425684398781	0.9777187225982292	0.9773872267562016	-0.49445265527677495
nanR	1.7407432215910454	1.3142653424824051	1.3642649364496116	1.3346901249978422	1.3979280366748446	1.4798732372728816	1.3638826926916985	1.3004746889609708	1.1993891831285473	1.384635950494519	1.45760564207621	1.5085331072532087	1.3869801720644364	1.395290326520828	1.3940189553304447	1.1677507959149782	1.2275064787112429	1.130059441782973	1.2161418490932492	1.3877839047411382
nikR	2.2588464707657465	1.8260474113546874	2.2500137045307373	2.1217040492509662	2.294194642660644	2.065301002328536	2.0308383246296016	2.20028660878046	1.8882548566910837	1.8877147509307264	2.325353873179602	2.2294305019028435	2.3121754147954943	2.2247467001056833	2.2635894308528846	2.0620381193495687	2.172441801915133	2.152686820093076	2.1627498517075465	2.323019208357007
paaX	0.5331109496483739	0.8245576456724997	0.8031163455166941	0.9180700025616924	1.0168541587395925	0.6242058845696312	0.3411722439559451	0.5921299644864898	0.637052826702522	0.5847188705520959	0.8011410052248109	0.22102856424771214	0.7899595900962725	0.9520740508729657	0.34383484393486524	1.3159212246397918	1.2771593414880267	1.2447824584423621	1.0147477669713467	0.3649380036835539
pdhR	1.2112931774201579	1.1377171122202583	1.223187838926794	1.278722012886245	0.7906185274621353	0.9523985039848135	1.3075016084905886	1.015978936439461	0.8324263129830533	1.1044747831001107	0.9724185146292936	1.1727582203355917	1.890001912500301	0.9123375424501097	1.3249582135669205	0.9705681722513337	0.9201166553898056	1.02988926039958	1.1266652505614096	1.2446766494084
yeiE	1.0039499276074644	1.2385727942889373	0.9103730404157132	1.1857686087526471	0.881441154465968	1.1708862398882087	1.3844346417220772	1.2032327353497283	1.1667940235858447	1.2858051976074931	0.8862582231573342	0.7185175766494325	1.0383309080444567	0.7916255842193144	0.8614627494870201	1.0813142755727796	1.1235761338263663	1.0510950753168566	1.1241940295002648	0.8812114795239399
agaR	0.9009732234832569	0.8749799470189354	0.822573365976602	0.7285338280060156	0.7662925654665991	0.7252628304319853	0.7675932995786967	0.8064041596272216	0.7150132175064768	0.8076045715884403	0.9288557979102661	0.7094019131507298	0.8039520537185316	0.739206826728872	0.7829682965900405	0.7064654389815384	0.8110070189824548	0.762056073138593	0.697766442161778	0.6454322667378014
yihW	0.9839393130577336	1.0566600151939576	0.9577270537821606	1.1990232789743858	1.1193669381430624	1.0619524792540513	0.8914972751270809	1.1175927977346674	1.1068059282597185	1.2116776344371893	1.0576014178605213	0.6319472982551156	1.1721515035532064	1.027411198780873	0.9128337061833945	1.285604549885379	1.134317150433559	1.1378490032267303	1.1095465105087046	0.7904739880477252
cca	0.8943781009024026	1.132532343893324	0.937316036062988	1.0122476656561814	1.166694962092083	0.9109217933067884	1.1034189369963177	0.9048981815601793	0.8864241792579515	1.0230083474298641	0.9332323641749823	1.0028092011083387	1.0354130688099425	0.9929701103867024	1.006648100411966	1.139687646691408	1.1277659070862915	1.0787102786854212	0.9828957693840151	1.050592542948252
infA	2.8681059255060446	2.7014656147445075	2.764882423183827	2.763866682891881	2.7426671522573676	2.846241325458621	2.950159350796779	2.719039670127974	2.804769575977558	3.0372723009102187	2.730146475085384	2.996641983228553	2.6983163897844595	2.7669635347570276	2.822180095155164	2.5690923513242243	2.7051808128669856	2.706050493353652	2.7682521236882356	2.9940440142892997
prfA	1.3370937162691787	1.4109134046537593	1.1868865192244058	1.6076302202821873	1.275270951518589	1.5061632734985462	1.6605368124912243	1.6731560176131337	1.539038877611094	1.6525835473478354	1.1886896812452465	1.2602666937757505	1.6194257859388375	1.2541245404995343	1.1077111320187112	1.413771833581278	1.289787733158188	1.4611726271927286	1.4907378872567203	1.2715984940546994
rna	1.2576440939666544	0.9848967486757064	1.1181815190952091	0.9906092923969074	1.5387386505401681	0.9696977823742379	1.000208388714857	1.0327212978682614	0.9452627344966852	1.0731187641828945	0.8608065031902897	1.3339261735368109	0.9347531045022001	0.9340066407091245	1.034821324753847	1.1422689675503053	1.0914147521755162	1.06811045889917	1.02878601845217	1.2184504859891347
rplT	3.0646139003256243	2.633641508217231	3.105904680662165	2.7731436569706647	2.5973766149476285	2.881626301266436	2.850923233779528	2.858559469700481	3.0362984390553676	3.1306242984429193	2.783711879180576	2.678567243502596	2.801172943374692	2.8112270880576817	2.9473917531837173	2.935811255027921	2.9350821529390374	2.983658529806438	3.1077002657756925	2.8376403549358025
rplW	2.7512673563264296	2.3339480553293304	2.713929313179492	2.4949280801286093	2.440292338579605	2.5044821656228535	2.570943789955336	2.5773575937602065	2.631352557529442	2.7500306375734973	2.492986979496563	2.4770386481826647	2.457825076647534	2.537585319569504	2.605173452021296	2.353067873899142	2.4287196929025137	2.427533733742753	2.519531296432419	2.530312613041009
rpmA	3.6907926301153893	3.394036479525582	3.709536306296409	3.522636369388987	3.4951414779230476	3.5124255877502604	3.6648864029009567	3.608280810084527	3.766779806311287	3.85596534298534	3.517404084391796	3.563299009241145	3.4625311469562465	3.6065452053601703	3.6217380504666825	3.2965707409531304	3.3633417546940305	3.364944333657233	3.5466344252727042	3.6747172189212267
rpmC	3.948568828621693	3.8170526240417737	3.9759779181330708	3.7726932397579636	3.836244803993657	3.9073896258790963	4.021209987357858	3.9286170894878656	4.107596232791912	4.158426429332087	3.926497092349699	3.92429084361916	3.876534083871202	3.884829168651085	4.070236885176213	3.668444912631764	3.6965263791913774	3.7761614749582515	3.8395278848138643	3.804849670815536
rpmF	3.7072663365965357	3.466423587630588	3.6523668685264026	3.608975785283208	3.382075043937181	3.627571893231736	3.7229044306975605	3.599841865021441	3.8167136264585166	3.9174882556954453	3.5278453874573072	3.7437346069692023	3.5244732215035355	3.5653530972558407	3.6534701183464757	3.3416326763305824	3.453455480662693	3.4449826656888862	3.5324855711124368	3.746067823944405
rpmG	3.7278487895631804	3.430525375621991	3.652566721082129	3.5469581230279426	3.45398723399519	3.603129204738673	3.743969760103338	3.5955156570286113	3.798449291095538	3.9025061034422825	3.5530800331567334	3.7262673415118326	3.5125389188076723	3.5407594482232425	3.6472914795532785	3.2949914552281316	3.364385373220709	3.4221832183596397	3.505497648604829	3.654840762908649
rpsN	3.3191026489269246	3.0885070754174744	3.3645844581557793	3.174029862014393	3.118743394324895	3.193761430012319	3.3008364582274567	3.2168344485230564	3.3690736591632837	3.4365883647949613	3.1779221515110607	3.204571712853844	3.1309952913900836	3.243567369709421	3.226573276807333	2.891254704227031	3.0432886867515117	3.003136004946386	3.1550907005590423	3.2272611138378324
rpsO	3.898999930407333	3.6969212434095695	4.084519123860938	3.7866846735818247	3.876307442938326	3.70210932366948	3.8173875400447694	3.782403839970014	3.8047732378523964	3.8633562095953833	3.9247416739266687	3.869154088828581	3.7342526942954217	3.939095781044931	3.981347777447838	3.6111544627763053	3.6113725426647667	3.6468002270090176	3.746533134460335	3.833452037710059
rpsQ	3.389465057479929	3.1727468799337304	3.2945420655915356	3.315343154647586	3.3101391303768906	3.258545699910895	2.9186335322215573	3.3168677919342096	3.4825843904622094	3.5305501348511656	2.687912582814816	3.5150394684334083	3.1527787469991817	3.128765633936409	3.360280731703482	3.2331902408963535	3.3161238268867503	3.3405081669549563	3.512864944334743	3.4457792953376494
hpf	2.7870940208153776	2.8911183301563295	2.5265638149763068	2.7662692913459237	2.824465688293739	2.7238787130377027	2.66133589188306	2.7236474663464842	2.436845342272349	2.378947967267143	2.731423729818284	3.0698609257555334	2.73885033135905	2.684262721996605	2.7278531083337847	2.8238912637175706	2.6896783769341215	2.7055958592142777	2.6403787843073463	2.976696463201683
rluB	1.316827021189803	1.2258713094093465	1.3272219164318633	1.3159454245457163	1.168907500963574	1.3841417964706173	1.353568208623506	1.2287167453179773	1.4604918493571548	1.5480009183729635	1.2392946683515291	1.139651154126671	1.1596377960723814	1.244758620844128	1.3377462139255465	1.471332133919326	1.4806933674523968	1.4675503398172849	1.529575053636218	1.2556770386891378
rsmB	0.9635477234974102	0.9730209118407339	0.8364793937190066	1.0340260099709857	0.7517416270028934	1.0278849106424235	1.0640934205320807	1.0323659217476233	1.258911161624848	1.3880342660463343	0.6580920672494283	1.0173820685667159	0.9726645968894095	0.6864884731554847	1.0459037209282058	1.1498295105480725	1.0640424614024193	1.0549080350318596	1.15442919330043	1.047330015237995
trmH	-0.40709376185165264	0.5031467018730151	0.05001409524651256	0.5734318427778107	-0.16575609476959308	0.7134811693770221	0.6870110942870333	0.45710638283902677	0.8474279557945712	0.9237167280852019	0.22091178672021952	-0.21971719819289245	0.5444869517123685	0.26398066727244535	-0.16285967841781013	0.25001699131089544	0.24134005655809895	0.18123933759297736	0.3418616604505412	0.15514592586055972
yoaB	2.622705704735172	2.5597341108821436	2.627553582389302	2.5210199433867526	2.571406106151345	2.5355308762999353	2.5655840791643985	2.5131745730030124	2.3854243295976767	2.32636554712435	2.562178154921326	2.70156980049824	2.5185792670586027	2.5617481144768233	2.559438187674069	2.4714211360924923	2.4349912255579285	2.4536314119857447	2.4889197684040365	2.5830113089908404
ispD	0.8297906144457597	1.088617175913032	0.9017559469523877	1.1323803607129654	0.8974358257083215	1.0251423837578868	1.1252696659169685	1.036644778327612	1.1994667601533968	1.2250531146379273	0.7923359209339118	1.1784900655583896	1.1075724860908178	0.8110377107737987	1.0443590793240622	1.1068247753874947	1.1567011245815066	1.163227932032848	1.1970794362821866	1.1559771955435012
tesB	1.7024733513523476	1.7015334430677225	1.681418156995434	1.611383933578522	1.6992989182031009	1.5337031509996633	1.6758013253209691	1.624697737463908	1.4145593981477431	1.516167687419263	1.6807033606958441	1.7344224098705756	1.7692083259652387	1.6115433948190596	1.7591510933894914	1.7131486525335688	1.665201783370028	1.5786654199744017	1.5731444443910716	1.7040202894806737
acpP	3.990684992997184	3.6038477807610745	3.777472457156085	3.8117463697875054	3.831444530537291	3.741494218670032	3.7589959234894352	3.794883667446525	3.803044627385388	3.7352985390805427	3.8273504298590932	3.9227697549477933	3.769832945375024	3.826115546719278	3.8505957952107095	3.70530591651277	3.6658996587840122	3.670740491821189	3.6889979060327858	3.8801579788335308
