log-TPM	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
b1254	30.0	6.824548287507243	0.31633461496647225	6.22583736283576	6.62413760107222	6.786966431044525	6.973595042339939	7.53529372898366	0.04635246197107907	0.0021485507307803307	-0.11433388178887745	-0.1240308566031075	-0.06608076578881368
b1255	30.0	6.683750510239792	0.3716014652347941	5.909313007288845	6.4987057736066935	6.73894211362382	6.931541683407067	7.47754314974152	0.05559774630508496	0.003091109394204588	0.08101265672318957	0.1032377116818222	0.15062854693275038
b1256	30.0	5.719312207870483	2.4447361729208694	0.2244722075531185	3.8769440860193947	5.718825384064591	7.491218800428449	10.8742775042586	0.42745282720474836	0.18271591948533247	0.040880598702987575	0.3427341054609463	0.40493937284727577
b1257	30.0	4.5066460710841385	1.4456239983019041	2.01396473068642	3.439690484272905	3.986844162803125	5.523796851115371	7.830035112741189	0.3207760217908877	0.10289725615598808	-0.10592183352474957	-0.5251083403444805	-0.5502280599183039
b1258	30.0	4.179677268047098	1.8657298774136621	1.041198434766625	2.7986353972949214	4.243205459116905	5.259001097285994	8.477331896178466	0.44638132510297884	0.1992562874006913	-0.07213729627128714	-0.4615478202948631	-0.4661252670961773
b1259	30.0	3.129455581396549	2.4255794654648843	0.0	1.3357140181067588	3.03503502976778	4.166445238641984	9.465174489316755	0.7750803302286997	0.6007495183074302	-0.09019126929362739	-0.7502190425137709	-0.7123124839705103
b1260	30.0	8.774803071206472	1.0371503052884345	6.7956296325471754	8.16421652822791	8.715725142807106	9.344139932067328	12.0655614045477	0.11819641955176481	0.01397039359485681	0.012077935998161843	0.042957846385891826	0.3077094245317486
b1261	30.0	8.754117974951333	1.0229105128266687	6.679210124026885	8.106404607128669	8.585825905758217	9.45967510514767	12.0451949804729	0.1168490664340579	0.013653704326510877	0.004309172225681549	0.01511609355844915	0.28746245588938474
b1262	30.0	7.836168892233209	1.1414471325686912	5.335672764277975	7.257133641842409	7.57762403325124	8.303811800824901	11.5098108105556	0.1456639268839691	0.021217979595258295	-0.026993930722967224	-0.10566472027002859	0.1739904338277855
b1263	30.0	7.881415237025386	1.4099530713214834	3.4814994692922197	7.31054077379475	7.81041676739982	8.57872790706947	11.9416546522032	0.17889592527720058	0.03200375208078573	-0.02826147921232615	-0.13664936701644695	0.2725553471087433
b1264	30.0	7.990655929815196	1.5225034559357136	3.3370369918843252	7.204121265577555	8.033672683317906	8.926386947139676	12.1773064867728	0.19053547910314358	0.03630376879706446	-0.020756514436847562	-0.10837292375491366	0.2311714331803953
b1266	30.0	6.3603989253784325	0.497776146072417	5.54344118331799	6.040783147727979	6.321627489945898	6.58638000448737	7.4975311347099	0.07826178073300649	0.006124906323501186	-0.23407831500647616	-0.3995796303021715	-0.38046501514771514
b1267	30.0	7.261788876339552	0.5303303138764572	6.42107984340819	6.889247825128518	7.209461270217226	7.350827680799874	8.6211838814741	0.07303025782040921	0.0053334185573154416	-0.12758452007680876	-0.23203447388803194	-0.1824452119421792
b1268	30.0	3.6518990439446015	0.6605438829096553	2.0831215159878	3.3759062582686568	3.7947592137406576	4.096959502561752	4.664190181309655	0.18087681914562684	0.0327164237042398	-0.1275949622879354	-0.2890302377687261	-0.27455779455688917
b1269	30.0	7.228523119510459	0.7728875932849679	5.65213668995228	6.792803110907163	7.089381909168756	7.646676884669844	8.916851068994859	0.10692192312408492	0.011432297644552728	-0.11725272952952066	-0.31077592985819025	-0.3048170004399823
b1270	30.0	6.343976269588958	0.33792119144052435	5.399619005170335	6.138124418160755	6.320193833335695	6.620173846690903	6.82582899970708	0.053266465238909086	0.00283731631904791	-0.17635558965698853	-0.20436792447113922	-0.20402714554997353
b1271	30.0	6.619734664344146	0.47190627467122775	5.58100576414946	6.337158226022756	6.61691309212779	6.967880511170009	7.61204934393073	0.07128779303089819	0.005081949435216176	-0.02048983971664991	-0.033159073720860556	-0.04894871539912125
