Gene	NH4_0.05_7.5_0.5	NH4_0.1_7.5_5.0	NH4_0.1_7.5_0.5	NH4_0.13_7.5_0.5	NH4_0.18_7.5_0.5	NH4_0.3_7.5_0.5	NH4_0.35_7.5_0.5	Gln_0.1_7.5_5.53	Gln_0.1_1.21_5.53	Gln_0.1_6.87_0.55	Phe_0.1_7.5_12.35	Phe_0.1_7.5_1.24	Ile_0.1_7.5_9.81	Ile_0.1_7.5_0.98
ULP2	-9.93556045355468	-10.28062359386324	-10.014902105142657	-10.020301191274418	-10.051746624730775	-10.14931681433737	-10.340252087193027	-10.235459148054987	-10.157744761322201	-9.922151676433794	-10.262293369783897	-10.050522247311713	-10.11881802684697	-10.119438847724417
EMC5	-8.61336354502506	-8.761087195098233	-8.545147626130044	-8.568058913437183	-8.46794480438792	-8.465762114705825	-8.574147707178769	-8.72524548027618	-8.431178488301562	-8.56286720927944	-8.59802598353507	-8.421717622394938	-8.581629699105628	-8.507867748525245
IRR1	-9.555219760510633	-9.582842572804706	-9.123863082864899	-9.049489797790224	-9.031128094861804	-9.266226346145055	-9.392888151552269	-9.61380177259604	-9.640486041816933	-9.195770518886109	-9.506694994793962	-9.258931673488284	-9.33546023854941	-9.21487638719295
VID28	-9.278355959813586	-9.538542954020167	-9.394552281536386	-9.453989620105853	-9.612686483518466	-10.015793154981472	-10.11849093337071	-9.539163611081827	-9.721671803265954	-9.40307407053662	-9.710664174709775	-9.534138768231744	-9.619428817730212	-9.406156465880372
SNL1	-9.102021239418136	-8.957263311708772	-8.807386886786858	-8.787636632501446	-8.759627958525575	-8.693271453924064	-8.823752771481269	-8.92281389455914	-8.882878411987761	-8.93026205495885	-8.98373853635147	-8.88517387497602	-9.01473198705815	-8.969159442120269
MNT3	-9.355288301473413	-9.294004191475755	-9.29573827084092	-9.313254218460257	-9.340502532259235	-9.418880473937264	-9.400630901525107	-9.264773417762136	-9.346933987314733	-9.361803687647775	-9.311849416170197	-9.277608443951742	-9.206510096912128	-9.293997974199023
DOT5	-8.637969228273505	-8.737664394265478	-8.638058176347245	-8.599928944904029	-8.602269472041193	-8.747110180879147	-8.847994206606742	-8.757869300291452	-8.804127995975534	-8.702988483391913	-8.625838206875542	-8.700356092395753	-8.601846668998427	-8.691220473664906
NAS2	-8.307869065172271	-8.648728620608921	-8.408754939725362	-8.551484225110512	-8.684495050118247	-8.991867789442331	-9.140328346379382	-8.62503383707284	-8.644932053391072	-8.389394520937529	-8.58672589745048	-8.374476881978309	-8.528966270894438	-8.41214080021262
YIA6	-9.266142401545585	-9.497267739752472	-9.204729968510776	-9.24563646610339	-9.316619424959406	-9.47404909852772	-9.519398739986338	-9.506868271393614	-9.5208990383575	-9.005341509385302	-9.149475175020548	-9.010533680594065	-9.239395049703294	-9.18790878163175
EPS1	-8.780939260611715	-8.862340358197466	-8.568570626908134	-8.57336474595448	-8.649989809743019	-8.878973975257562	-8.971552764126697	-8.842022707019416	-8.689173986297018	-8.632330461039997	-8.716557146175642	-8.617152184794731	-8.595101775029372	-8.576839965944254
CFD1	-9.01993889961633	-8.91040571423131	-8.976726884188858	-9.046695241980313	-9.20624692414331	-9.452487606727829	-9.342444235196254	-8.906486971803764	-8.913575863744947	-9.042307456563508	-9.084412981249393	-9.280913597351963	-8.882989114937315	-8.988479230802314
INP51	-9.194620462554392	-9.371338763627634	-9.010243592970582	-8.97878588205755	-9.117308606048672	-9.288300174894323	-9.339915808578413	-9.309676332456373	-9.325280110074022	-8.979863368764839	-9.40604928736554	-9.089808685216989	-9.084810572289092	-9.001272549867045
YIL001W	-9.140101394324574	-9.395363598404703	-9.213908992806793	-9.299819398944424	-9.495507014969123	-9.842765253191933	-9.899349665983271	-9.420057126164158	-9.434139754982558	-9.168606135072634	-9.510260345335544	-9.345270609646148	-9.133454537271318	-9.101725000389978
MPH1	-9.338049666211097	-9.562394423341699	-9.282574623287006	-9.376901172787376	-9.47005909554826	-9.639942088205018	-9.68935665853023	-9.542212403055697	-9.527459361680934	-9.418639732623133	-9.606693406733536	-9.547089155892529	-9.456074019345087	-9.44270208860742
AIM21	-8.604451736421348	-8.822958908374153	-8.66447151543268	-8.657165602125325	-8.743312189910462	-8.93207321829239	-9.02199866176793	-8.799598495570905	-8.69295363617932	-8.622031273222959	-8.712719892826213	-8.730166840192885	-8.764892288843422	-8.73801989193493
DJP1	-8.231007704645014	-8.22430611330851	-8.01146657650234	-7.9813162329807765	-7.954933662594894	-7.973125131385619	-7.979856158534038	-8.153230634246725	-8.25796907849309	-8.123810531049854	-8.206936649370261	-8.130809423627658	-8.020154645761306	-8.046712345824796
DSN1	-8.966023332666571	-9.01503967793173	-8.729211390222856	-8.656598204548306	-8.690613601401019	-8.781250580161242	-8.841541487011392	-9.077720243261323	-9.056558060382272	-8.727039756814044	-8.753741491976927	-8.663506629329243	-8.81249749551676	-8.79184072950166
YIR035C	-8.518326336564373	-8.774440224055242	-8.416468228385769	-8.327397986402245	-8.648765364201543	-9.053518898200856	-9.067986556051812	-8.924042151083242	-8.818395495021322	-8.43407376465356	-8.604670930615965	-8.557530840472113	-9.0009561485288	-8.693466732108933
IRC24	-8.285614459252741	-8.352624122070017	-8.551628331852418	-8.59142365389254	-8.56938390695777	-8.881646896856504	-8.952233943224797	-8.440663888287947	-8.589243425548426	-8.441526186692649	-8.746254017348223	-8.516197306995414	-8.692652933311473	-8.527097907565135
HYR1	-7.2292075161051415	-7.552116024684698	-7.513632689943273	-7.622307822439013	-7.806633926674848	-8.250341101477483	-8.411149842739567	-7.614265635735383	-7.739638843260242	-7.420448219270131	-7.916756316318846	-7.59870387299516	-7.89469477949509	-7.592962592012486
GTT1	-7.426254918689046	-7.101777539821032	-7.933590613591572	-8.077757603691081	-8.296072286257829	-8.88822198264946	-9.117953455988577	-7.189436471981986	-7.708010935030696	-7.80249371238882	-8.542198174199575	-8.14854514987031	-8.300306569474925	-7.893518357759646
RLP7	-8.531445648715673	-8.0445091685938	-8.079912614254297	-8.040431613385772	-8.014678334804406	-7.8658514583449035	-7.800667743174938	-8.02831041298633	-8.046852375523335	-8.290492518207293	-8.308409445574574	-8.296142806057063	-8.155011679803627	-8.268342902281967
ALA1	-8.75873955116811	-8.57121966385617	-8.123987787778939	-8.077508240866962	-8.114290719883885	-8.169145883527761	-8.169303610123649	-8.596997165812011	-8.65813996114946	-8.212829045056589	-8.534118692737078	-8.24763083093391	-8.28642079576389	-8.232066702512723
MKT1	-9.220356243374843	-9.057065186624408	-8.983449473171289	-8.938263430576116	-8.917356088195698	-8.867987912583928	-8.859469985015556	-8.991692205299808	-8.95565452820593	-9.028185379486864	-8.92415969605728	-9.00997823031845	-8.882750801068376	-8.991901268178767
AXL1	-9.596977174133945	-9.73837188045784	-9.563490470169178	-9.530056626547719	-9.539560691962734	-9.72227856329773	-9.743138646345285	-9.731951091879631	-9.712225120293922	-9.54159234463801	-9.552365814181178	-9.421295133362571	-9.43548117344436	-9.456640740860786
SAP185	-9.338404706660437	-9.32962209117659	-9.052718095792207	-9.092221492289355	-9.185834440151154	-9.169313233592174	-9.122480951531983	-9.441159364463852	-9.498029313592722	-9.179907225365566	-9.567640461997621	-9.337763001142603	-9.29366765406325	-9.225222528343398
PHS1	-8.832884549189941	-8.668849782629602	-8.627212245422918	-8.624918652607493	-8.543868178546305	-8.48360105218365	-8.466470642350727	-8.576610020437952	-8.450577789171644	-8.631927929452258	-8.439211137469085	-8.558333730825671	-8.66472979931095	-8.646499668091808
REE1	-8.382765906765792	-7.919839158458541	-8.954361688590756	-8.85011567237955	-8.690525297873625	-8.449188510487689	-8.467050704970147	-8.143442431378444	-8.377447445285283	-8.922654172703947	-7.2999866338184605	-8.20994187202357	-8.240214104977008	-8.543133278980173
YJL213W	-9.795213964720636	-9.647833027536047	-9.210321250733331	-8.885147802801171	-8.595502729122481	-8.409309120889318	-8.311218508361195	-10.350589062828822	-10.409524944473382	-9.21641366198986	-9.867066558817958	-9.27364591370183	-8.688865598634768	-8.481297960061077
MAD1	-9.54735224830735	-9.511494803700169	-9.334425571002589	-9.2843217355662	-9.301247633776635	-9.392549453118068	-9.43106528330433	-9.500202515063853	-9.557875387247917	-9.43245385221933	-9.616969312579718	-9.444764405509995	-9.336326382704396	-9.416032191957179
MVP1	-8.501851759453233	-8.60207790903357	-8.52950997266248	-8.504563207943976	-8.539281005427204	-8.728320381652184	-8.798248780632553	-8.61692362963459	-8.582252365426967	-8.508163437637881	-8.7430500398813	-8.58468127186306	-8.511458372394076	-8.50332370417148
PHB1	-7.134522977820555	-7.146280880644466	-7.173487138204023	-7.118077954937618	-7.151938679522917	-7.1434697762305	-7.108664075755011	-7.095784614196589	-7.274539155380398	-7.189707256973688	-7.1031843445670155	-7.1615886475010955	-7.158902490767603	-7.250766080567668
LCB2	-8.902803983999087	-8.52234701796774	-8.670995247945198	-8.54705810241596	-8.483632578301467	-8.511502081717952	-8.493441286993294	-8.504650503583568	-8.487913342448744	-8.754500126227715	-8.538141178889893	-8.569146435397457	-8.557968764123737	-8.71449715482035
LYS14	-9.006498377620154	-9.020671566911608	-8.732216627300081	-8.700480249900574	-8.666519244112521	-8.685190686709115	-8.73818822240023	-9.10678421485776	-9.093229199232526	-8.747914725610583	-8.791043693552282	-8.729511936800536	-8.547666401205335	-8.58567158343818
CDC1	-8.46051921549362	-8.592837085925465	-8.362664776360134	-8.374549392386252	-8.392274239687476	-8.52613392848842	-8.591746307211887	-8.578487376640505	-8.580472253685668	-8.381865213070272	-8.53919283302413	-8.397257910705898	-8.481817928945846	-8.354489090158213
GSC2	-8.39901858062776	-8.606944925416824	-8.287389733153569	-8.365125139041458	-8.553163198338636	-9.097505594696822	-9.408948166359712	-8.759290830675207	-8.696679865468871	-8.299480458202071	-9.037615655285963	-8.456782189214849	-8.301220089777935	-8.28910875653436
MSS2	-9.148204113360878	-8.954134623733637	-9.128599367636621	-9.006787872681652	-8.919158285649933	-8.91396731755387	-8.92837245117309	-8.889730860945418	-9.025501176403381	-9.164953944392531	-8.788067128672772	-8.923944732886266	-8.984301992750337	-9.10160218684189
NOP2	-9.296294537128892	-8.497004348107097	-8.627949405745694	-8.610265003884853	-8.52242266329277	-8.336680123360518	-8.289993509385395	-8.46868353773776	-8.419645714567297	-8.750028760811885	-8.504736724291268	-8.657040600519004	-8.555051640139085	-8.804246853493236
RPL33B	-7.692867513517938	-7.017907055221833	-7.289578983645398	-7.247841072485149	-7.048876905561098	-6.681966014734819	-6.612920704297522	-7.027073018080492	-7.153317215440121	-7.429973463141397	-7.176144517281287	-7.341518006471106	-7.1851163679918315	-7.410190418000414
RPS29A	-8.184192759576327	-7.19332732402323	-7.55207792760656	-7.450043744358456	-7.159666511137311	-6.653669951022702	-6.6866676990378195	-7.238916394377476	-7.411420327004357	-7.763146711488638	-7.41764033409483	-7.531666125008644	-7.615864436679363	-7.668519224079063
RPS29B	-7.357762429895344	-6.889706474284825	-6.946722786318709	-6.811611112313533	-6.705519306166838	-6.387443065169401	-6.356302258754268	-6.791132188276554	-6.933564762768159	-7.094900900219962	-6.8910607205364265	-7.029060385352437	-6.949689784393105	-7.074220176976749
GPP1	-8.121013489075947	-8.103955113298658	-7.962938691558368	-8.329543772796129	-8.736478778879848	-8.792168805831787	-8.5582774258703	-8.601440480454821	-7.383005763785827	-7.9056521834410205	-9.192772581739888	-8.502569454179872	-8.341364009997257	-8.206530602466222
ERG10	-7.979564121444859	-7.762115132745877	-7.872426658003232	-7.98139511749068	-8.044961380782727	-8.222985857588137	-8.213166940431536	-7.788503955344112	-7.788738704257963	-7.872579276707067	-8.253594664106666	-8.15106808332702	-8.04258358599752	-7.879025181757182
AZF1	-8.769357991291555	-8.839241394122597	-8.84297039746768	-8.80444790482952	-8.827631061717614	-9.241835406239492	-9.322581591535096	-8.893384100836537	-8.899757836329657	-8.741153983899347	-8.87066094561895	-8.844886170361697	-8.759232638302779	-8.818009340138497
BUD6	-9.474406806428696	-9.59932894031864	-9.253196977586564	-9.257063625330618	-9.29608227954087	-9.424334611226039	-9.526775234001818	-9.592424000350096	-9.591767464521316	-9.308172733341264	-9.40792892668692	-9.278153512580273	-9.31546463133487	-9.375345604371981
GAB1	-9.119822497056157	-9.153497038116502	-9.144587232946208	-9.18014358875804	-9.134147804510967	-9.128197416650998	-9.148179856587877	-9.182511269808769	-9.0417205954521	-9.113196878459606	-9.096754700271172	-9.02089547178761	-9.072382088171082	-9.091951919224867
IAH1	-9.27610170905708	-9.18470734509935	-9.247475666037403	-9.330887591195532	-9.354717003636727	-9.664580125309792	-9.614127676542154	-9.200759247854409	-9.317338177781684	-9.267233417530724	-9.334389377016699	-9.30681155786672	-9.340308939819161	-9.267981183855705
MMM1	-9.797653195225571	-9.845548586550537	-9.843143011048413	-9.827791085989299	-9.731959863077748	-9.817719361156707	-9.909255425276674	-9.715070577315617	-9.757071381223474	-9.829398121477253	-9.563031120096348	-9.645198503110839	-9.69058732646186	-9.657328803177426
RPL10	-6.600030870369494	-5.9062343990819945	-6.188408276470832	-6.184391749985643	-6.035492987545495	-5.790085210566496	-5.692469008383038	-5.922408180243557	-6.129519911431537	-6.297309458779048	-6.029008500367546	-6.196386404275253	-6.077088488489781	-6.31745204400778
VMA13	-8.307133068462443	-8.164949959889862	-8.159042598694576	-8.152732029545072	-8.044995528302204	-7.97634659080346	-7.9900856047286135	-8.148463073403557	-8.097224950689801	-8.139483064349292	-8.303261362667223	-8.1374867036508	-8.289092055787416	-8.157910052874527
SEC26	-8.995109574965793	-8.708307203342384	-8.778448333493584	-8.721441033768166	-8.688310387450308	-8.72352432414105	-8.72823345505257	-8.731903490419423	-8.824377158039736	-8.820057440447464	-8.801876755395622	-8.827148014796414	-8.781576652071877	-8.8586422318542
SEC27	-8.72573366847345	-8.675841122422726	-8.615602503822522	-8.580388327061549	-8.59959252625832	-8.580041411775225	-8.544117458967369	-8.655262597563848	-8.621454463304174	-8.619076959068115	-8.609803877311881	-8.605690330448077	-8.585955000053735	-8.678856577920797
POP1	-9.470372798430553	-9.239424773805007	-9.304467070655898	-9.323212958389307	-9.39320116008947	-9.26676002644846	-9.209747264749621	-9.197059718540247	-9.15617714743298	-9.284544783223966	-9.211595440779705	-9.31352485828309	-9.042299700337898	-9.167065427389964
FKH2	-9.48712955128022	-9.468789680602653	-9.3229687711689	-9.251767998755716	-9.263907600590542	-9.357095621329755	-9.291829549196578	-9.495388442112878	-9.516890627141265	-9.286958344918716	-9.321790472202268	-9.179760398486675	-9.363090501375156	-9.344756330644758
OYE3	-8.081918089217181	-8.297582112643722	-8.976061164364923	-9.166630882578962	-9.420587392818176	-9.938541845101907	-10.076144816485693	-8.539119939045412	-9.573243596478676	-8.634344057729317	-8.917847240669941	-8.471719722758278	-9.418201474047681	-9.057929771397118
GLC8	-6.662999517666989	-6.840930060995778	-6.813907734320149	-6.830924669643378	-6.924946469322488	-7.142468022491985	-7.24316867645621	-6.871966472593939	-6.793149851480474	-6.856809222191619	-6.9632151203175505	-6.959988256652918	-6.829134637072374	-6.822536789949214
DIM1	-9.360171237551375	-8.662703199057235	-8.943210468281608	-8.886879186830134	-8.786998764334973	-8.628561410349874	-8.554275754139477	-8.704194620330393	-8.719964105111545	-9.038541289341913	-8.991389884958943	-8.966678952457771	-8.8361793278536	-9.004791545761101
BNI1	-9.907298995155355	-10.161978834410894	-9.918182313436779	-9.928481620405167	-10.083932137157356	-10.08904179443084	-10.096999963689692	-10.15113695787385	-10.065783039655097	-9.934209125386616	-10.072412620586922	-9.986200926377798	-10.059779212580436	-10.072500235256161
TFG1	-8.486745878424365	-8.646583211094553	-8.442461185750195	-8.399763457986177	-8.47323440960591	-8.66481786195458	-8.67571462687646	-8.63579156590087	-8.64271138252318	-8.48559035521962	-8.784339043646161	-8.693173190361536	-8.596185009932187	-8.589878201168741
TFG2	-8.06563383672432	-8.138096744491618	-8.096022327434815	-8.128021360637545	-8.226074192332176	-8.354283314521943	-8.351657708296676	-8.142732665408955	-8.052128734659254	-8.15946511582341	-8.304600562950105	-8.23003217907896	-8.11122437631357	-8.185593087697363
TES1	-7.067567457995623	-7.613918759331493	-7.74261921790342	-7.921578862885556	-8.105605212153824	-8.769619733321377	-8.990120240926737	-7.552307148651163	-7.458425490932195	-7.632746978350485	-6.92246619587353	-7.616265517064104	-7.451307572330468	-7.863589441294615
PXA1	-8.150903212501232	-8.379366791260457	-9.78303360105101	-10.300581761520844	-10.411611829620016	-10.417003383949863	-10.396322230497049	-8.360041405167252	-8.500679472044213	-9.953340781302925	-8.49412429177263	-9.30618785713302	-8.709538919410408	-9.97841478314005
MAF1	-8.285116387955052	-8.445619148945982	-8.123374217989303	-8.13205777887305	-8.212187009656683	-8.628309114198137	-8.790521243697674	-8.45477905378524	-8.287425759819078	-8.176696628223018	-8.488286207635749	-8.205869351404473	-8.457624619019045	-8.210991698221944
GPD2	-7.673580322441384	-8.003915252031545	-7.737748806029692	-7.957509218350441	-8.27443692861981	-8.607084182081161	-8.614570664582885	-8.022971220631716	-7.271174185464698	-7.693151130346922	-8.22773954484047	-7.811017153313601	-7.8752012069838955	-7.884163503607053
GDS1	-8.471072870732938	-8.066629878989984	-8.237819785534645	-8.242808138412615	-8.35931537567187	-8.462331704282535	-8.39630415032812	-8.111120860496662	-8.4881212731637	-8.263408977916763	-8.253206302273483	-8.295786473241803	-8.313697190500736	-8.262153086055505
YRB1	-8.246375547631859	-7.945887259502125	-7.936603134116556	-7.833773131780421	-7.7596835409108715	-7.652209136815123	-7.626789956494577	-7.975047501959157	-7.885362329804529	-8.025135264897754	-8.087684853916778	-8.022968357551322	-8.027528839631422	-8.057405848021881
GLR1	-8.452638263888318	-8.771311861390998	-8.426349679979548	-8.442547013268069	-8.478100585677206	-8.60572041912255	-8.678110942304393	-8.798714087662125	-8.56640620591004	-8.452463842708399	-8.726055199997342	-8.573891759384994	-8.565405784974123	-8.509510683713494
SSU1	-8.382880466876761	-8.220449251718655	-9.156456329712265	-9.424887928932797	-9.56718553756331	-9.659394963685317	-9.706307641256261	-8.119006905180825	-8.233865461125724	-9.17000836747387	-8.176927207748259	-9.090321885787406	-7.939083843835834	-8.57243803061976
IDP2	-7.270302134632838	-7.079935740750116	-7.341272809932648	-7.559136851440073	-8.174992646328864	-9.455872171358978	-9.929728334614891	-7.009016411942594	-7.46918363283334	-7.306193703281089	-7.203148910588411	-7.203577629012979	-7.362165513491315	-7.503667841029979
PSA1	-7.630406078580016	-7.150488942238052	-7.029284040289155	-6.841529020356248	-6.7181405517808885	-6.600121623308946	-6.483523430747681	-7.073106420345979	-6.9561831470205036	-7.011383092414736	-7.089687092872715	-6.861296843003761	-7.003418401153485	-7.00368414333827
MEP2	-6.148194464490676	-7.848854745264661	-4.86453033850128	-4.916541337842528	-5.035916402900534	-5.321074367081953	-5.42493760493618	-9.98370733026575	-9.720898837671315	-5.011336367772771	-6.813376328053894	-5.400011459823989	-5.863497199044935	-5.374162893871173
REF2	-8.922361149387367	-9.007927460478024	-8.895005261338296	-8.875155070728626	-8.94561165973955	-9.056109733701666	-9.072037489430336	-9.02550383283593	-9.177124053035755	-8.939474254492442	-9.093133184203536	-8.998418512416483	-8.919958929569262	-8.935301766770126
XKS1	-8.764943307139736	-9.054797875965255	-8.912283000185562	-8.839486915008502	-8.892353731323473	-9.258703967645149	-9.42957357941309	-8.98385649370846	-9.161038805373144	-8.795623155855061	-8.706938017733826	-8.735018708163265	-8.975959077990835	-8.809976512114018
LEM3	-9.04717092486789	-9.050119534499757	-8.905758856882999	-8.939170546883085	-8.911695628085127	-9.001280247657379	-9.042004374553864	-9.089009947627865	-9.068709657482612	-8.98553903772987	-9.13000596782748	-9.04863533812157	-8.98988574361322	-8.966297661369005
YNL320W	-9.437723087259066	-9.272872579429958	-9.251013368476343	-9.2625643032368	-9.300126165363542	-9.460462527974599	-9.641292616172288	-9.35502025694735	-9.450027161078182	-9.412363391404739	-9.367644655301085	-9.330055919158452	-9.31485401597271	-9.332966666857503
SKP2	-9.52944383098454	-9.403853596390093	-9.172200059781671	-9.166809381982326	-9.181305701478388	-9.085726649143966	-9.151741078653943	-9.473511012315397	-9.606245695657323	-9.219570576568119	-9.546033989479486	-9.331414683028179	-9.222598375776238	-9.091508626188471
STB1	-9.237061198513752	-9.308304607532028	-9.02127509178027	-8.993732586389639	-9.025401861044676	-9.100665288762817	-9.13198453888294	-9.27964631538073	-9.14839792750562	-8.90105578351961	-9.109168103327079	-9.049607103606357	-9.045532867909655	-9.123933529537561
KRI1	-8.751631592291622	-8.117250119623561	-8.259210395376781	-8.156259657949578	-8.053393280083101	-7.910127369658181	-7.80446551319019	-8.097785986930617	-8.054201079110587	-8.415556990235743	-8.095697494751427	-8.270334793490386	-8.052411161357066	-8.369629080749688
MRPS18	-7.382777859057302	-7.171217082841682	-7.292619005310697	-7.195569993422059	-7.139076409431453	-6.903644945360028	-6.833313372933503	-7.035647341564282	-7.185257439158934	-7.356862381896973	-6.831928357319831	-7.126572030836239	-7.040858500025068	-7.324424389173314
SLS1	-9.957897823745311	-9.809699774202414	-9.873321300108225	-9.785905163612876	-9.75100233801742	-9.447198153773778	-9.34050793305965	-9.690933856223372	-9.700010464182485	-9.73470041119379	-9.419714877528937	-9.600738648740851	-9.715747454294211	-9.952670914244608
PMT6	-9.400814967340942	-9.413935006517478	-9.227853182666701	-9.244538315748462	-9.151986609901416	-9.270292604764192	-9.300597493957897	-9.343903434606743	-9.437784260930878	-9.24145219375348	-9.230424124278649	-9.165706183826451	-9.107747827468055	-9.188750900182413
ELP2	-9.752092416603093	-9.214698150427711	-9.279153872711676	-9.27692519333555	-9.163531400542562	-8.966195989173533	-8.860804322815445	-9.150898998754593	-9.232767446841931	-9.399699741435397	-9.198448501011091	-9.320866646327351	-9.247952421842248	-9.384583701245939
YCH1	-8.501533571728467	-8.400007326522418	-8.548172905502513	-8.6312833924503	-8.636411141744153	-8.795396574033141	-8.87476776983682	-8.43173502665311	-8.570871343009749	-8.538204357080524	-8.446625045862596	-8.364687694349671	-8.479145815554961	-8.50645120503089
TDA10	-8.94111535220142	-8.886760939929992	-9.145948665181127	-9.038873411212405	-8.939591734127964	-8.910777395855456	-8.99639512006035	-8.759940710897613	-8.995370334606424	-9.145928531007144	-8.398325352960857	-8.668590544854084	-8.864777158737935	-9.077876821704924
MVB12	-8.78457721885822	-9.187698974968482	-8.793446721979956	-8.891553296950912	-8.952814328655295	-9.230109381521048	-9.43533704978107	-9.172956944345257	-8.803831327193087	-8.810318521128643	-9.073459394658359	-8.87327426579535	-9.105011524811479	-8.900039081317951
CIR1	-8.619100650831987	-8.32912849520104	-8.314965563352706	-8.216469367249497	-8.107558971358278	-7.960276620436722	-8.031222823015943	-8.230390141323365	-8.301991218463751	-8.35116562050287	-8.093261650367062	-8.264677956239497	-8.140018654017465	-8.291949318051147
SER2	-9.524506828295877	-9.059669434329036	-9.010891327350484	-9.033512252626016	-9.041614754532553	-8.676200777594405	-8.570775658321638	-9.09304407449762	-8.79199658488615	-9.142748282283213	-9.218964292222461	-9.064766012950015	-8.952164709133646	-9.128081121283897
YGR210C	-8.430881090673138	-8.85407516488529	-8.457281490669207	-8.448881407984407	-8.577319890304775	-8.452355678689933	-8.350521615954202	-8.825752955948536	-8.569319754707184	-8.394110659732567	-8.66900241133851	-8.540646180912384	-8.68956475583856	-8.609757021789898
CCT7	-8.15839408025051	-7.963456357045742	-8.059758182058893	-8.036111354323026	-8.025673230773874	-8.024493927043816	-7.9970460675348285	-7.979810202471124	-8.103424473305713	-8.103179640281999	-8.307368819745294	-8.225669482019606	-8.123300748105008	-8.140483114308838
PAM16	-7.883549810283273	-7.5549777777700635	-7.666764578622566	-7.511435265594296	-7.333285232035542	-7.063659629234361	-7.097936190522884	-7.459498369931272	-7.560379200251647	-7.7088736873369825	-7.3181670737532585	-7.535237702097842	-7.397993846226359	-7.570381198085712
LSB6	-8.761289234252486	-9.228001788013101	-8.833737471020195	-8.833205901946409	-8.963650380958734	-9.161162145751874	-9.235764375220208	-9.175726704322628	-9.003227610842428	-8.723426183698502	-8.83732835939625	-8.77635145936356	-8.848519134145063	-8.794289486658316
QRI1	-9.069197846062867	-8.938758089360745	-8.803371147795145	-8.779047423692019	-8.753420418294224	-8.960346427640784	-8.969957126462063	-8.94564322901931	-8.908723566901598	-8.871815673804308	-8.804509410252448	-8.719402879741855	-8.85724679007249	-8.875620857377394
NSE4	-10.216762073943123	-10.212724976941942	-9.991601265301272	-9.873133462533962	-9.816061406234995	-9.853390805087178	-9.925672904238638	-10.300103507329972	-10.319452146048654	-9.9493134101188	-10.175698999847857	-9.988111405681645	-10.005319646724518	-9.997298404212236
GCN20	-9.651535166411053	-9.425104349352859	-9.25438215250732	-9.205191012436968	-9.047569222829189	-9.004686973189216	-8.917478164048697	-9.234940620551988	-9.222998382942608	-9.273080130557632	-9.269563890719908	-9.273069648588013	-9.162923142698176	-9.289473354772019
SNZ3	-9.278785707745355	-9.137631739111422	-9.371202771779672	-9.493743312755521	-9.674942322787333	-9.963735335568986	-9.864015385045034	-9.076086437537116	-9.030197959246214	-9.371261513329523	-8.591971126349707	-8.971219063281053	-8.969205998870706	-9.325438128310076
YFL054C	-8.286939185994976	-8.8340804509832	-8.855770579994818	-9.019754335322089	-9.189825437891828	-9.57042431134409	-9.714004057526688	-8.920117437114726	-8.977560220290806	-8.915334156746763	-8.609261483873274	-8.838796053675503	-8.719467198779778	-9.056370038468886
SWP82	-9.256056535501035	-9.235613081954194	-9.070525750637936	-9.021183154300786	-9.0090091402827	-9.14852825307842	-9.165580359375676	-9.200255294042687	-9.285238798548777	-9.101675140409109	-9.238481559941485	-9.153644818774273	-9.129662796362005	-9.088711959268863
EMP47	-8.906859228144615	-8.754619888444948	-8.885129763840096	-8.854174492914128	-8.839420189042478	-8.962227355958127	-8.970321161606995	-8.731763065170218	-8.874039625031417	-8.93211973407841	-8.764312731448465	-8.832508143783262	-8.759094103403767	-8.811370340301831
RGD2	-9.180138858956314	-8.908231284142673	-8.964259583985635	-8.922284760633174	-8.87424254920738	-8.859658692871227	-8.809558248717467	-8.885604436815006	-9.01851619663354	-9.011528599317982	-8.700697938318475	-8.724554579666096	-8.545790293969512	-8.882290525092856
FMP32	-7.928243677373808	-7.822582633962319	-7.933956921924597	-7.861635813995871	-7.877588383146704	-8.002317766229275	-8.167902058328158	-7.819743744878778	-7.7511035581409375	-7.945957355844176	-7.639636197047086	-7.85269619815746	-7.7150155572097034	-7.873943756199819
LAM5	-8.678385563000424	-8.985262419382671	-9.016447040145238	-9.157681129732344	-9.35798357687296	-9.58420492585318	-9.752052375021572	-9.07015843482366	-9.05733937415744	-8.979630685810655	-9.120760423278655	-9.167124183705992	-9.136576822565706	-9.131755989599265
FET5	-8.803764251230824	-8.988292842327654	-8.80495556202022	-8.895936482625395	-8.983387437672272	-9.182651857121053	-9.212180913788012	-8.989682593223025	-8.97872772576939	-8.774352333596662	-8.837387078038285	-8.757267644785072	-8.83362631059061	-8.901882739682776
YFL034W	-9.647119328104646	-9.893822146441927	-9.585937577500916	-9.629384711899517	-9.635480081488572	-9.816340265578766	-9.748053786106913	-9.860017366642783	-9.82408604774968	-9.568866400384712	-9.816504854309413	-9.69470278426943	-9.665280967475335	-9.668250030155185
RIM15	-9.674097188846874	-10.024345930917898	-9.760409062921763	-9.801416006700544	-9.896108810405229	-9.955309014596942	-10.037261216846211	-10.137559189454771	-10.051749947368377	-9.720658009955836	-10.217186507412038	-9.820469834619258	-10.129015160709178	-9.867136558529333
